,Open,High,Low,Close,Close_frac_diff,Close_frac_diff_d,Close_SMA,Close_slope,Close_volatility,Close_regime,Close_regime_label,Close_trend,Close_detail_1,Close_detail_2,Close_detail_3,Close_details
2020-10-29,1.1747,1.1759,1.165,1.1674,-0.005099999999999882,1.0,1.178295,0.5128168673671274,0.005334059983377998,1,uptrend,1.1696925363601125,-0.0043929104866749745,-0.001082701454892256,-0.000856863293410815,-0.0063324752349780454
2020-10-30,1.1674,1.1705,1.1639,1.1647,-0.007000000000000117,1.0,1.1774283333333335,0.4266080607742584,0.0060542216192545194,0,sideways,1.1702798660305225,-0.007624417732679239,0.0012398521333011803,0.00048307558145483336,-0.005901490017923225
2020-10-31,1.1668666666666667,1.1689333333333334,1.1633333333333333,1.1644666666666668,-0.0026999999999999247,1.0,1.1765683333333334,0.3328600523878178,0.006616040007433715,0,sideways,1.1713019301650023,-0.00882711273790012,0.001847452784452606,0.0005713662355222557,-0.006408293717925257
2020-11-01,1.1663333333333332,1.1673666666666667,1.1627666666666665,1.1642333333333332,-0.00023333333333330764,1.0,1.1757149999999998,0.21437095124443584,0.007059401056371798,0,sideways,1.1725326954100896,-0.007234125988816491,-7.965707045781943e-05,-8.893687822170977e-05,-0.00740271993749602
2020-11-02,1.1658,1.1658,1.1622,1.164,-0.00023333333333352968,1.0,1.175195,0.13377356480988034,0.007528792879477658,0,sideways,1.1739725003433314,-0.0034096791580554846,-0.0016754586736164266,-0.0012189123508158954,-0.006304050182487806
2020-11-03,1.1641,1.174,1.1633,1.1711,-0.00023333333333330764,1.0,1.17502,0.08730871937272511,0.007583827051587466,0,sideways,1.1755015544008083,0.0014280891455696464,-0.0020484414407346096,0.0022126374883400207,0.0015922851931750575
2020-11-04,1.1715,1.177,1.1604,1.1722,0.007100000000000106,1.0,1.1751,0.06173496540713419,0.007543077070782059,0,sideways,1.1769984645113871,0.005030919462091988,-0.001058883909534023,-0.0026812021056439317,0.0012908334469140335
2020-11-05,1.1725,1.186,1.1711,1.1821,0.0010999999999998789,1.0,1.175615,0.07292279972475058,0.007656671402046346,0,sideways,1.1783967190564384,0.00578446400346498,0.0014242078506002138,0.0011294999360543178,0.008338171790119512
2020-11-06,1.1827,1.1892,1.1795,1.1872,0.00990000000000002,1.0,1.176305,0.09700765424429658,0.008057855670806215,0,sideways,1.1795216763105065,0.004572243953929619,0.002679458517243014,0.001594609089496166,0.008846311560668799
2020-11-07,1.1845,1.1901666666666666,1.1795,1.1852333333333334,0.0051000000000001044,1.0,1.1768166666666668,0.1039190083886865,0.0082921261884388,0,sideways,1.180347081146117,0.0022845523260479313,0.0013324242289163492,-0.0015400454483460865,0.002076931106618194
2020-11-08,1.1863,1.1911333333333334,1.1795,1.1832666666666667,-0.001966666666666672,1.0,1.17715,0.12205338878894523,0.008416028289139009,0,sideways,1.181113137341611,4.9435562218165446e-05,-0.0003344438208958678,-0.0006973910344141774,-0.0009823992930918797
2020-11-09,1.1881,1.1921,1.1795,1.1813,-0.001966666666666672,1.0,1.17711,0.07481529972881429,0.008393133506523355,0,sideways,1.1819329112959764,-0.0009277428131608405,-0.0013706538008789097,0.00047187091706655816,-0.0018265256969731921
2020-11-10,1.1813,1.1844,1.178,1.1814,-0.001966666666666672,1.0,1.1768750000000001,0.00637321549967762,0.008191550881719505,0,sideways,1.1827171328322297,-0.0015221023677434776,-0.001732370937782454,0.001765485318063424,-0.0014889879874625078
2020-11-11,1.181,1.1835,1.1745,1.1777,9.999999999998899e-05,1.0,1.17668,-0.05393628722984989,0.008119252983230355,0,sideways,1.1834325037063462,-0.002141042139526779,-0.0007527564160096469,-0.0017626595267041622,-0.004656458082240588
2020-11-12,1.1777,1.1824,1.1758,1.1804,-0.0037000000000000366,1.0,1.1764050000000001,-0.1296057071788037,0.007880156995190762,0,sideways,1.1839913940745967,-0.002172137942408287,0.00064331153459876,-0.00013870515081048894,-0.001667531558620016
2020-11-13,1.1805,1.1838,1.1799,1.1832,0.0026999999999999247,1.0,1.176355,-0.16930453600373374,0.007831114093988458,0,sideways,1.1843120738610018,-0.0017145445151995487,0.0013447277076384094,0.0007374323332123489,0.0003676155256512096
2020-11-14,1.1813,1.1848666666666667,1.1804,1.1839,0.0028000000000001357,1.0,1.176425,-0.18200022060633758,0.007894930455705907,0,sideways,1.1845102017986144,-0.0005329948375719817,0.0009214484330332765,-4.225705344133336e-05,0.00034619654201996147
2020-11-15,1.1821000000000002,1.1859333333333333,1.1809,1.1846,0.0006999999999999229,1.0,1.176615,-0.19721105399767014,0.008049964403674833,0,sideways,1.1846267236813393,0.0013087524497397292,-0.0006433925346203354,-0.0002986553940767869,0.00036670452104260693
2020-11-16,1.1829,1.187,1.1814,1.1853,0.000700000000000145,1.0,1.176905,-0.1874287071235492,0.008261071075924928,0,sideways,1.1845775425043639,0.002478005642116019,-0.0014914738844505596,7.916403540540176e-06,0.0009944481612059995
2020-11-17,1.1852,1.1894,1.1843,1.1861,0.0006999999999999229,1.0,1.17749,-0.13188639958610082,0.008485557734075192,0,sideways,1.1843931533490182,0.002321987035474782,-0.0005803735571836628,0.0005359257379697828,0.002277539216260902
2020-11-18,1.1863,1.1893,1.1849,1.1852,0.0007999999999999119,1.0,1.17838,0.007213813179207662,0.008303084750507474,0,sideways,1.1841730232649115,0.0013311466225851421,0.000827883675559296,-0.00093476682730956,0.0012242634708348782
2020-11-19,1.1854,1.1883,1.1816,1.1873,-0.0008999999999999009,1.0,1.17951,0.17679773857430803,0.007869893034476785,0,sideways,1.1840520834835735,-6.0233783195327295e-05,0.001907148043468005,0.0009679464369439795,0.0028148606972166574
2020-11-20,1.1875,1.1892,1.185,1.1853,0.0020999999999999908,1.0,1.1805516666666667,0.3385552050383822,0.007116659271113126,0,sideways,1.1843012266636044,-0.0008560950716321159,0.001505262433305873,-0.0005989977438463787,5.016961782737842e-05
2020-11-21,1.1867666666666667,1.1897,1.1833333333333333,1.1848666666666667,-0.0020000000000000018,1.0,1.1815833333333334,0.4991288988686504,0.006040801813463014,0,sideways,1.1851104836159587,-0.00034737031807357345,-0.0008252303177579937,-8.3727358611548e-05,-0.001256327994443115
2020-11-22,1.1860333333333333,1.1902000000000001,1.1816666666666666,1.1844333333333332,-0.0004333333333332856,1.0,1.1826050000000001,0.6305336561166497,0.004421283915540302,1,uptrend,1.1864460197834512,0.0006249435798835767,-0.002383788845506078,0.0004954503532058104,-0.0012633949124166907
2020-11-23,1.1853,1.1907,1.18,1.184,-0.00043333333333350765,1.0,1.18325,0.7004136099810987,0.00349938173317016,1,uptrend,1.1882635270383615,0.0013093731854224942,-0.001771362194259119,-0.0006871745178291521,-0.0011491635266657769
2020-11-24,1.1842,1.1896,1.1837,1.1888,-0.0004333333333332856,1.0,1.18408,0.7641902816781565,0.002591380223319393,1,uptrend,1.1904531734663808,0.0010138659205115087,-0.00024897379477583406,0.0009984619704746613,0.0017633540962103359
2020-11-25,1.1891,1.1931,1.1881,1.1913,0.0048000000000001375,1.0,1.18454,0.7591771115543544,0.0030049588645435876,1,uptrend,1.1928611150950128,-0.0008242194226967884,0.0015874890736613876,8.193440788264623e-05,0.0008452040588472454
2020-11-26,1.1916,1.1942,1.1885,1.1913,0.0024999999999999467,1.0,1.184745,0.7175009882641081,0.003319379125318253,1,uptrend,1.1954581527161325,-0.0032689205645522993,0.0023577893095597675,-0.00232438474597838,-0.0032355160009709116
2020-11-27,1.1914,1.1965,1.1907,1.1962,0.0,1.0,1.1852933333333333,0.7203047770114157,0.004194686139949532,1,uptrend,1.1981147798321075,-0.0052021406783253205,0.0009341017942459455,0.0016529785388592856,-0.0026150603452200893
2020-11-28,1.1928333333333334,1.1978333333333333,1.1912333333333334,1.1950666666666667,0.004899999999999904,1.0,1.1858833333333334,0.7419048832632669,0.004694684065978231,1,uptrend,1.2005526481576527,-0.0055265289734807285,-0.001099751913155246,0.0012199257186386423,-0.005406355167997333
2020-11-29,1.1942666666666666,1.1991666666666665,1.1917666666666666,1.1939333333333333,-0.0011333333333332085,1.0,1.186515,0.7989907485281611,0.004891327508472283,1,uptrend,1.2026036618321707,-0.0034201913886690223,-0.0022644244855916256,6.9660623168114866e-06,-0.005677649811943837
2020-11-30,1.1957,1.2005,1.1923,1.1928,-0.0011333333333334306,1.0,1.1870850000000002,0.8675517790759368,0.00492798993456117,1,uptrend,1.2042105532690703,0.00019331178878211354,-0.0011798395332326204,-0.004119045957909731,-0.005105573702360238
2020-12-01,1.1928,1.2077,1.1926,1.207,-0.0011333333333332085,1.0,1.1885499999999998,1.0087704388618723,0.006185811911597267,1,uptrend,1.2053899382282862,0.004027447319602381,0.0020059305260987565,0.00377597447538014,0.009809352321081276
2020-12-02,1.207,1.2119,1.2039,1.2115,0.01419999999999999,1.0,1.190105,1.1645649244945266,0.007742366736978091,1,uptrend,1.2063595935590519,0.006536101862832788,0.002311490956515941,7.668392601314493e-05,0.008924276745361875
2020-12-03,1.2115,1.2176,1.21,1.214,0.0044999999999999485,1.0,1.191645,1.2997777031593438,0.009218975314412962,1,uptrend,1.2072913280224205,0.006468796336965767,-0.0013813448364836762,-0.0012071863784005534,0.003880265122081537
2020-12-04,1.2142,1.2178,1.211,1.212,0.0024999999999999467,1.0,1.19305,1.4131797607157104,0.010077753276941742,1,uptrend,1.2081355794599462,0.004654793766301193,-0.002353243969387297,-0.00037877952290293204,0.0019227702740109635
2020-12-05,1.2137666666666667,1.2174333333333334,1.2099333333333333,1.2116,-0.0020000000000000018,1.0,1.1944,1.5115394585314634,0.010676859165373639,1,uptrend,1.2089419837016373,0.0020755164225920884,0.0006665835171151714,0.001162870743139673,0.003904970682846933
2020-12-06,1.2133333333333334,1.2170666666666665,1.2088666666666668,1.2112,-0.00039999999999995595,1.0,1.1956950000000002,1.5965604700464375,0.011078192449718959,1,uptrend,1.2098299841105566,-0.00025620088274795703,0.001610154581563101,-0.00048408364134488503,0.0008698700574702589
2020-12-07,1.2129,1.2167,1.2078,1.2108,-0.00039999999999995595,1.0,1.19693,1.650969434984595,0.011326245977949104,1,uptrend,1.2108411571907698,-0.0013053771498646462,-0.0002172023579919015,-0.00038393780937173505,-0.0019065173172282826
2020-12-08,1.2109,1.2135,1.2095,1.2101,-0.00039999999999995595,1.0,1.198175,1.6798486057129303,0.011337521800842782,1,uptrend,1.2120586017674528,-0.0018201986011152054,-0.0007217401558165933,0.0007814223170867797,-0.0017605164398450189
2020-12-09,1.2103,1.2149,1.2058,1.2081,-0.000700000000000145,1.0,1.1992150000000001,1.670608981695798,0.011241035284563187,1,uptrend,1.213471398175083,-0.002372162856634704,0.0002318864453925686,-0.0014166630105207898,-0.003556939421762925
2020-12-10,1.2083,1.2159,1.2075,1.2136,-0.0020000000000000018,1.0,1.20063,1.7007585436752182,0.011178252172733164,1,uptrend,1.2148574470403906,-0.002915083414258884,0.0006133313786387481,0.0022688782361590535,-3.287379946108251e-05
2020-12-11,1.2137,1.2163,1.2104,1.2111,0.00550000000000006,1.0,1.2019416666666667,1.7229705903096137,0.010762610582451294,1,uptrend,1.2160814819681731,-0.0037010250090573726,0.00038387661910658084,-0.0014556950047708106,-0.004772843394721602
2020-12-12,1.2135,1.2167999999999999,1.2107666666666665,1.2121666666666666,-0.0024999999999999467,1.0,1.2033283333333333,1.7523461623562664,0.010157688155025905,1,uptrend,1.2171766035755769,-0.004072115588612956,-0.00040784633839491014,-0.0005976669115556728,-0.00507762883856354
2020-12-13,1.2133,1.2173,1.2111333333333334,1.2132333333333334,0.0010666666666665492,1.0,1.20479,1.8204098880203023,0.009296827730346202,1,uptrend,1.2181202466951233,-0.0034455864825133214,-0.001625211534031416,0.0005366916847645368,-0.004534106331780201
2020-12-14,1.2131,1.2178,1.2115,1.2143,0.0010666666666667712,1.0,1.2060650000000002,1.856715762448502,0.00871911575401678,1,uptrend,1.2189108457402043,-0.0019615494123308066,-0.001122210959528769,0.0012505513214210427,-0.001833209050438533
2020-12-15,1.2144,1.2171,1.2121,1.2151,0.0010666666666665492,1.0,1.207255,1.9176220304928604,0.008206995126453216,1,uptrend,1.2195721690546713,0.00034572568488632746,0.001345292973954844,-0.0007270853683447747,0.0009639332904963966
2020-12-16,1.2152,1.2213,1.2125,1.2197,0.0008000000000001339,1.0,1.208675,2.0198439326606143,0.007745044633444446,1,uptrend,1.2200232070784534,0.002979611712778117,0.002012329450496697,-0.0015631877135126393,0.003428753449762174
2020-12-17,1.2199,1.2274,1.2191,1.2266,0.0045999999999999375,1.0,1.2101950000000001,2.1008864191142784,0.008140867052964634,1,uptrend,1.220261136674611,0.005083109035938104,6.362119051173819e-05,0.0015848517582713532,0.006731581984721196
2020-12-18,1.2268,1.2273,1.2225,1.2255,0.006899999999999906,1.0,1.2117166666666668,2.1784042837266204,0.008007456320512859,1,uptrend,1.2204191372909807,0.005781595778896555,-0.0007501844860796328,9.213309893908173e-05,0.005123544391756005
2020-12-19,1.2259333333333333,1.2266666666666668,1.2193333333333334,1.2250666666666667,-0.0010999999999998789,1.0,1.2132733333333334,2.255203965675401,0.0073691358884515265,1,uptrend,1.2205661497579856,0.00454167086602587,0.00014674180064690553,-0.0003838819171309186,0.0043045307495418565
2020-12-20,1.2250666666666665,1.2260333333333333,1.2161666666666666,1.2246333333333332,-0.0004333333333332856,1.0,1.214865,2.3401862545647356,0.006030637907139242,1,uptrend,1.2207127406320188,0.0018463998579928056,-7.522813888035405e-05,-0.0006212290913249544,0.001149942627787497
2020-12-21,1.2242,1.2254,1.213,1.2242,-0.00043333333333350765,1.0,1.2157250000000002,2.2863993942198846,0.006076249179661745,1,uptrend,1.2208909204114935,-0.0013552343582481838,-0.0012016443983081427,0.001716087648868684,-0.0008407911076876425
2020-12-22,1.2244,1.2258,1.2152,1.2161,-0.0004333333333332856,1.0,1.215955,2.1720772536876876,0.0059944152858853236,1,uptrend,1.2210856783045108,-0.003520205301751581,-0.0005935831425635359,-0.0022340416549373175,-0.006347830099252435
2020-12-23,1.2163,1.2222,1.2154,1.2185,-0.008099999999999996,1.0,1.21618,2.058918553763922,0.006001621613203913,1,uptrend,1.2212871157197995,-0.0035653755973775515,0.0013614832229467077,0.0015281101398041635,-0.0006757822346266803
2020-12-24,1.2188,1.2216,1.2176,1.2186,0.0023999999999999577,1.0,1.21651,1.966388667700425,0.0059408300756776215,1,uptrend,1.2215560745242313,-0.0022373287876879607,0.0011731937526183152,-0.0004832233453689845,-0.00154735838043863
2020-12-25,1.2187,1.2212,1.2165,1.2204,9.999999999998899e-05,1.0,1.2169500000000002,1.887977227059645,0.005883642703441399,1,uptrend,1.221906328745865,-0.00039636196941448133,-0.0013977193391220988,-9.193948916179118e-05,-0.0018860207976983715
2020-12-26,1.2191999999999998,1.2225000000000001,1.2169999999999999,1.2207333333333332,0.0018000000000000238,1.0,1.2174266666666667,1.8174924764815747,0.005778520420088873,1,uptrend,1.2222921108484508,0.0008507554500415363,-0.002186604097882696,0.0006210858960045919,-0.0007147627518365677
2020-12-27,1.2197,1.2238,1.2175,1.2210666666666667,0.0003333333333332966,1.0,1.21794,1.7553240373288315,0.005612492331861829,1,uptrend,1.2226966507542107,0.0005387409145106708,-0.0001233244977783058,0.00011040446605702988,0.0005258208827893948
2020-12-28,1.2202,1.2251,1.218,1.2214,0.00033333333333351867,1.0,1.218505,1.6967471362697495,0.005344071153249757,1,uptrend,1.2231113145581087,-0.00040976293697700937,0.0020498055687880137,-0.0017120671709431458,-7.202453913214145e-05
2020-12-29,1.2217,1.2276,1.2208,1.2247,0.0003333333333332966,1.0,1.2193349999999998,1.6777642040834762,0.0049148477158445026,1,uptrend,1.2235189841550493,-0.001202316193727489,0.0031890996164315676,-5.13571899196654e-05,0.0019354262327844131
2020-12-30,1.2248,1.2311,1.2245,1.2295,0.0032999999999998586,1.0,1.22013,1.6241473226555891,0.005215136539207008,1,uptrend,1.2239282492963133,-0.0014568572624804874,0.0021607905591821634,0.003994232422246376,0.004698165718948052
2020-12-31,1.2298,1.231,1.2209,1.2213,0.0048000000000001375,1.0,1.22064,1.5556772721915246,0.004764900912035693,1,uptrend,1.224333526046779,-0.0006253072497162713,-0.001579806897987914,-0.0033321825930154895,-0.005537296740719675
2021-01-01,1.2216,1.2216,1.221,1.2212,-0.008199999999999985,1.0,1.2210916666666667,1.4761834190446743,0.004327497757581002,1,uptrend,1.2246895490280327,0.0005945014798871279,-0.004422408359259156,-0.0009284118990749253,-0.004756318778446953
2021-01-02,1.2221,1.2247333333333335,1.2214333333333334,1.2224000000000002,-9.999999999998899e-05,1.0,1.2215500000000001,1.391113804065447,0.003917400080611547,1,uptrend,1.2249646658557047,0.0015108017120243533,-0.003991087273611639,0.0015383578513382538,-0.0009419277102490321
2021-01-03,1.2226000000000001,1.2278666666666667,1.2218666666666667,1.2236,0.0012000000000000899,1.0,1.222015,1.322482619095977,0.003545864488459998,1,uptrend,1.2251392855516219,0.001964911891710623,-0.0010505229960430175,0.0011156197058818167,0.002030008601549422
2021-01-04,1.2231,1.231,1.2223,1.2248,0.0011999999999998678,1.0,1.2225,1.2627820965744663,0.003196416121713868,1,uptrend,1.2251706823430921,0.001624991373769423,0.0034115394317314972,-0.0012536744472898965,0.0037828563582110236
2021-01-05,1.2247,1.2307,1.2245,1.2294,0.0012000000000000899,1.0,1.222985,1.18394109251867,0.003473129518853312,1,uptrend,1.2250031662330276,0.00082550979102484,0.005408388249049424,-0.0008072131485926479,0.005426684891481616
2021-01-06,1.2296,1.235,1.2266,1.2325,0.0045999999999999375,1.0,1.22328,1.0812307107532115,0.0040060247026057465,1,uptrend,1.224568259989544,4.3264856169857746e-05,0.002667782041819983,0.001262935726898386,0.003973982624888226
2021-01-07,1.2327,1.2346,1.2245,1.227,0.0030999999999998806,1.0,1.223355,0.960483061221673,0.004063405004879133,1,uptrend,1.223768697203349,-0.0005037150505365434,-0.0009318221376698009,-0.00027930688753361306,-0.0017148440757399574
2021-01-08,1.2273,1.2285,1.2192,1.2218,-0.005499999999999838,1.0,1.2231916666666667,0.8174854800512055,0.004056629474060639,1,uptrend,1.222547832885549,-0.0005509591472400395,-0.0032206731214086035,-0.0005331600151428665,-0.004304792283791509
2021-01-09,1.2254333333333334,1.2265666666666666,1.2172,1.2195,-0.0052000000000000934,1.0,1.222935,0.6642713387907229,0.004122474062674074,1,uptrend,1.2209359059141633,-0.0003048438774286462,-0.003876908929349977,0.0007237993830992146,-0.003457953423679409
2021-01-10,1.2235666666666667,1.2246333333333332,1.2152,1.2172,-0.0022999999999999687,1.0,1.222585,0.564272347776007,0.004302637230148903,1,uptrend,1.218995329902719,-6.780375068962876e-05,-0.001728526947796389,0.0004458468926148817,-0.001350483805871136
2021-01-11,1.2217,1.2227,1.2132,1.2149,-0.0022999999999999687,1.0,1.2225249999999999,0.5403160478800517,0.004404979571916348,1,uptrend,1.2168451638099531,-3.431821304508423e-05,0.0013080048334390797,-0.002298999204233531,-0.0010253125838395355
2021-01-12,1.2152,1.2211,1.2136,1.2207,-0.0022999999999999687,1.0,1.222635,0.5307602493051844,0.004325938021498014,1,uptrend,1.2146384753474546,-0.00038416164936838084,0.003001455325036297,0.0025811495696521688,0.005198443245320085
2021-01-13,1.2208,1.2224,1.214,1.2157,0.005799999999999805,1.0,1.22249,0.4915701473888534,0.00451286789170121,0,sideways,1.2125038039050526,-0.0008550632797924345,0.002597812718317004,-0.0015557690231226358,0.00018698041540193377
2021-01-14,1.2157,1.218,1.2111,1.2156,-0.004999999999999893,1.0,1.22225,0.43551501705081375,0.004751207910410603,0,sideways,1.2106403573514404,-0.0011439231579394983,-3.7247588171957046e-05,0.0013534466564230157,0.00017227591031156024
2021-01-15,1.2155,1.2163,1.2074,1.2078,-9.999999999998899e-05,1.0,1.2216033333333334,0.34307336786885134,0.005744765224545111,0,sideways,1.209334440183625,-0.001037881832785497,-0.0016732040598928574,-0.001659186605328979,-0.004370272498007333
2021-01-16,1.2131666666666667,1.2139,1.2067333333333334,1.2077333333333333,-0.007800000000000029,1.0,1.2209366666666666,0.24604386641924325,0.0065302704957989665,0,sideways,1.2087750144290308,-0.00037010574106179236,-0.0007606819098905541,0.0011099790423865269,-2.080860856581968e-05
2021-01-17,1.2108333333333332,1.2115,1.2060666666666666,1.2076666666666667,-6.666666666665932e-05,1.0,1.22025,0.14320827571492334,0.007169717832727851,0,sideways,1.2089923272441152,0.0005693964403181672,-0.0004894369210996425,2.2439888588007516e-05,0.00010239940780653224
2021-01-18,1.2085,1.2091,1.2054,1.2076,-6.666666666665932e-05,1.0,1.219395,0.00492071497990576,0.007616781065577362,0,sideways,1.2099210817023278,0.0013968760181703377,-0.0012522964345430569,-0.001472286763334045,-0.0013277071797067642
2021-01-19,1.2078,1.2146,1.2074,1.2128,-6.666666666665932e-05,1.0,1.2185599999999999,-0.12867481333956876,0.007361815501977085,0,sideways,1.2113096636280356,0.0017223513931090514,-0.0004002106373584819,0.0027343387140443625,0.004056479469794932
2021-01-20,1.2128,1.2159,1.2077,1.2104,0.0052000000000000934,1.0,1.2180149999999998,-0.21505112072356392,0.007549373352237073,0,sideways,1.2128928052235204,0.0012502316775259623,0.0015836949341412065,-0.0022318043837866843,0.0006021222278804845
2021-01-21,1.2106,1.2175,1.2102,1.2162,-0.0024000000000001798,1.0,1.217765,-0.2724338194648235,0.00752108517582364,0,sideways,1.2145583957899317,0.0002487626872158666,0.0018234993156586526,0.000473268164812005,0.0025455301676865242
2021-01-22,1.2164,1.2191,1.2151,1.2167,0.005800000000000027,1.0,1.21748,-0.3331832507879495,0.007443804284234955,0,sideways,1.2160497680837994,-0.0009015830322272527,0.0001417780079903524,6.934220719325603e-05,-0.0006904628170436443
2021-01-23,1.2165333333333332,1.2188666666666668,1.2139,1.2157,0.0004999999999999449,1.0,1.217085,-0.40343203643163905,0.007310366547862065,0,sideways,1.2169640856687407,-0.001738129589591836,-0.0006697173721333738,0.00041003694043725256,-0.001997810021287957
2021-01-24,1.2166666666666668,1.2186333333333332,1.2127000000000001,1.2147,-0.0009999999999998899,1.0,1.21658,-0.48425357873209673,0.00709504728005436,0,sideways,1.2170502305473585,-0.0018528067526436926,-0.0001335850771368573,0.00014376129298438034,-0.0018426305367961696
2021-01-25,1.2168,1.2184,1.2115,1.2137,-0.001000000000000112,1.0,1.215795,-0.5879058205946919,0.006440299609808737,-1,downtrend,1.2162079113644315,-0.0014424015599410038,-0.0005401741462622212,-0.0013638387175783904,-0.0033464144237816155
2021-01-26,1.2138,1.2176,1.2108,1.216,-0.0009999999999998899,1.0,1.21497,-0.6793211693152723,0.005106467633862248,-1,downtrend,1.2144984525264284,-0.0006953824062146973,-0.0016750813511736847,0.0017746643417715922,-0.0005957994156167896
2021-01-27,1.216,1.2171,1.2057,1.2108,0.0022999999999999687,1.0,1.2141600000000001,-0.7516215652856206,0.004322464101205454,-1,downtrend,1.2123198314341816,0.0002749546820308032,-0.0008627386413762594,-0.0013279887690396076,-0.001915772728385064
2021-01-28,1.2109,1.2142,1.2079,1.2121,-0.005199999999999871,1.0,1.2136749999999998,-0.7780192529107777,0.003948082294095119,-1,downtrend,1.2100176902958897,0.001211143394322713,0.0016455453904027969,0.0003679525251636759,0.003224641309889186
2021-01-29,1.2121,1.2157,1.2093,1.2136,0.0012999999999998568,1.0,1.21338,-0.7813170773589895,0.0037027317242814715,-1,downtrend,1.2076376572082903,0.0021197640905435263,0.002218512024863412,0.0007256209193842772,0.0050638970347912145
2021-01-30,1.2127333333333332,1.2153333333333334,1.208,1.2110333333333334,0.0015000000000000568,1.0,1.2130716666666665,-0.7781326724386028,0.003623804904804169,-1,downtrend,1.2054099802142257,0.002834277735813466,0.00022247166809319423,-0.0009425999903645182,0.0021141494135421424
2021-01-31,1.2133666666666667,1.2149666666666665,1.2067,1.2084666666666666,-0.002566666666666606,1.0,1.21275,-0.79957465082513,0.0037367387350533553,-1,downtrend,1.2037010490145965,0.0027940524451415573,-0.0009460122994957906,-6.295146574091867e-08,0.0018479771941800258
2021-02-01,1.214,1.2146,1.2054,1.2059,-0.002566666666666828,1.0,1.2120099999999998,-0.8690246884802133,0.00353976739576976,-1,downtrend,1.2027175998633564,0.001784033927897805,-0.0005414720629893543,0.0003509108397577327,0.0015934727046661833
2021-02-02,1.2058,1.2089,1.2011,1.2042,-0.002566666666666606,1.0,1.211435,-0.9043018756799692,0.0038308760239522724,-1,downtrend,1.2026290422299888,3.3790401270283074e-05,-0.0005833052012588794,0.00023983827173473395,-0.00030967652825386236
2021-02-03,1.2044,1.2051,1.2003,1.2034,-0.0017000000000000348,1.0,1.210825,-0.9347514829208481,0.0040949815956592564,-1,downtrend,1.2034033745293147,-0.002028295484130437,-0.0008785109429973718,0.0013204725699998744,-0.0015863338571279345
2021-02-04,1.2034,1.2043,1.1957,1.1962,-0.0007999999999999119,1.0,1.210245,-0.9297889931538128,0.005214456681123665,-1,downtrend,1.2045907037747532,-0.0034546264953274775,-8.359260822574857e-05,-0.004296568102186764,-0.00783478720573999
2021-02-05,1.1964,1.2051,1.1952,1.2042,-0.007200000000000095,1.0,1.2100683333333333,-0.8901635629475657,0.005361804215395027,-1,downtrend,1.2058639255760997,-0.0035918001654282232,0.001229316544515977,0.003147515328800146,0.0007850317078878996
2021-02-06,1.1989999999999998,1.2056333333333333,1.1974,1.2044,0.008000000000000007,1.0,1.2099049999999998,-0.847777094857638,0.005487106364660133,-1,downtrend,1.2072449093782123,-0.002776562434228744,0.0011348148792071197,0.0008985580448124254,-0.0007431895102091988
2021-02-07,1.2016,1.2061666666666668,1.1996,1.2046000000000001,0.00019999999999997797,1.0,1.209755,-0.7905559724289635,0.005593409603626042,-1,downtrend,1.2085900237337264,-0.0013500138103909628,-0.0003934341696052297,-0.0010031618231910863,-0.002746609803187279
2021-02-08,1.2042,1.2067,1.2018,1.2048,0.00020000000000020002,1.0,1.209355,-0.7553998161764608,0.0056499575633469,-1,downtrend,1.2097000721173052,0.00017389519465632846,-0.0006892108799066691,-0.002046575753730236,-0.0025618914389805764
2021-02-09,1.2049,1.2123,1.2045,1.2117,0.00019999999999997797,1.0,1.2094200000000002,-0.705656334281568,0.0056700547146937424,-1,downtrend,1.210488445154274,0.001233747132903956,0.0005802620572376903,0.0025152435679450234,0.004329252758086669
2021-02-10,1.2119,1.2144,1.2108,1.2116,0.006899999999999906,1.0,1.20919,-0.7041588483820749,0.005470335739166301,-1,downtrend,1.2107687867374208,0.0020646968850500805,0.00022981121832965924,-0.0007024543444156695,0.0015920537589640704
2021-02-11,1.2118,1.215,1.2113,1.2128,-9.999999999998899e-05,1.0,1.208995,-0.69693136642901,0.0052537625058258625,-1,downtrend,1.21054962610084,0.002663275542032087,-0.001725476150930312,-0.000263294840800624,0.0006745045503011508
2021-02-12,1.213,1.2136,1.2081,1.2118,0.0012000000000000899,1.0,1.2087999999999999,-0.6807248466623173,0.005060626593639723,-1,downtrend,1.2102189260720377,0.0025911335815143243,-0.0011500465788073036,0.0003125745080574467,0.0017536615107644675
2021-02-13,1.2127666666666668,1.2139333333333333,1.2092666666666667,1.2121,-0.001000000000000112,1.0,1.20867,-0.6501833007282798,0.004932869821731427,-1,downtrend,1.2100160876884263,0.0018109520645753913,0.001965443910138299,0.00043998692525466917,0.00421638289996836
2021-02-14,1.2125333333333332,1.2142666666666666,1.2104333333333333,1.2124,0.00029999999999996696,1.0,1.208605,-0.5913825932825856,0.004871282058008452,-1,downtrend,1.2099095685972334,0.00039008966649646244,0.002341429450942966,-0.0013924836631402852,0.0013390354542991431
2021-02-15,1.2123,1.2146,1.2116,1.2127,0.00029999999999996696,1.0,1.20844,-0.5374618303332745,0.004658873191555141,-1,downtrend,1.2099741309102714,-0.0013411567983551806,-0.0007040800335741445,5.891228532682866e-05,-0.0019863245466024966
