,Open,High,Low,Close,Close_frac_diff,Close_frac_diff_d,Close_SMA,Close_slope,Close_volatility,Close_regime,Close_regime_label,Close_trend,Close_detail_1,Close_detail_2,Close_detail_3,Close_details
2020-02-08,1.2919333333333334,1.2955666666666668,1.2878,1.2898333333333332,-0.0037000000000000366,1.0,1.304231666666667,,0.007823666861382514,0,sideways,1.2927263763739212,-0.0030252602356131064,0.0008004075566238171,-0.00014085401769406186,-0.002365706696683351
2020-02-09,1.2908666666666666,1.2951333333333332,1.2874999999999999,1.2905666666666666,0.0007333333333332526,1.0,1.303715,-0.2688891778799607,0.00837690695754935,0,sideways,1.293320845103453,-0.0012556128674905557,-0.0009431927758716544,6.514297173423798e-05,-0.002133662671627972
2020-02-10,1.2898,1.2947,1.2872,1.2913,0.0007333333333334746,1.0,1.303045,-0.24115847940010537,0.008818231214613633,0,sideways,1.2944598927393836,0.0007762575568858725,-0.0010234478896936313,0.0001779605399092028,-6.922979289855597e-05
2020-02-11,1.2915,1.2969,1.2895,1.2951,0.0007333333333332526,1.0,1.3020999999999998,-0.31197963519438154,0.008592264983335882,0,sideways,1.2959009885053865,0.0024307449881609683,0.0004472248466172262,0.0008872975934241422,0.003765267428202337
2020-02-12,1.2952,1.2993,1.2948,1.296,0.0038000000000000256,1.0,1.301295,-0.386956022505458,0.008357041888300389,0,sideways,1.2975720541651543,0.003817163652326362,0.0009129409540416319,-0.0027789583401646176,0.0019511462662033761
2020-02-13,1.2961,1.307,1.2944,1.3045,0.0009000000000001229,1.0,1.30114,-0.3847140292382756,0.008262156381367741,0,sideways,1.2992512948927597,0.004654115151401284,5.100967517478286e-05,0.002197841228477894,0.006902966055053961
2020-02-14,1.3051,1.3064,1.3001,1.3046,0.008499999999999952,1.0,1.3010283333333335,-0.3659296169417625,0.008195985859585572,0,sideways,1.3005413786254707,0.004187040458577453,-0.0004097007603673865,0.0006435802806642114,0.004420919978874278
2020-02-15,1.3046,1.3061,1.3,1.3032666666666666,9.999999999998899e-05,1.0,1.3008883333333334,-0.33607221977487445,0.008129034490908885,0,sideways,1.301190754245696,0.0022519048267058924,-0.00023434809744739694,-0.001052051657014643,0.0009655050722438524
2020-02-16,1.3041,1.3058,1.2999,1.3019333333333334,-0.0013333333333334085,1.0,1.3007199999999999,-0.3222407418051021,0.008067495970130421,0,sideways,1.3010792014343693,-0.0008150374112589854,-1.4645560468566749e-05,-0.0012749776416210942,-0.0021046606133486466
2020-02-17,1.3036,1.3055,1.2998,1.3006,-0.0013333333333331865,1.0,1.300615,-0.30354713220780427,0.008054024274705428,0,sideways,1.3002224538627405,-0.004199102746396243,0.0003449827154237043,0.0003504815373579158,-0.003503638493614623
2020-02-18,1.3007,1.3049,1.2971,1.2998,-0.0013333333333334085,1.0,1.300505,-0.29478284202858474,0.008049134747004739,0,sideways,1.2989534239511915,-0.00605448605307316,0.0005634524942962473,0.0034316661682321056,-0.0020593673905448073
2020-02-19,1.2998,1.3024,1.2907,1.2919,-0.0007999999999999119,1.0,1.29963,-0.37523236427050577,0.007982201692493755,0,sideways,1.2975216039802095,-0.005247029305167881,0.00022518888013900386,-0.0015623903924147147,-0.006584230817443592
2020-02-20,1.2922,1.293,1.2848,1.2879,-0.007900000000000018,1.0,1.29803,-0.5602612850258981,0.006829176313641995,-1,downtrend,1.2958420072980106,-0.002525160023153661,-0.0005263681141596226,-0.004599763555180529,-0.0076512916924938125
2020-02-21,1.2884,1.2982,1.2877,1.2969,-0.0040000000000000036,1.0,1.2972233333333334,-0.6672094869327405,0.005845727184516213,-1,downtrend,1.2939747838483227,0.001191954779255203,-0.0012577964087375447,0.004109520839302529,0.004043679209820187
2020-02-22,1.2909666666666666,1.2979,1.288,1.2954999999999999,0.008999999999999897,1.0,1.2966900000000001,-0.7360455636317487,0.0054607488293988106,-1,downtrend,1.2920675247461662,0.0043538049964926325,-0.0008967502584076692,0.0015910577811593853,0.0050481125192443485
2020-02-23,1.2935333333333334,1.2975999999999999,1.2883,1.2941,-0.0014000000000000679,1.0,1.29643,-0.7468314212764615,0.005453727734204682,-1,downtrend,1.2901887858197212,0.005569575187619009,0.000694627368837168,-0.0014245794842515664,0.004839623072204611
2020-02-24,1.2961,1.2973,1.2886,1.2927,-0.0013999999999998458,1.0,1.2959200000000002,-0.7832178539983747,0.005291352318333054,-1,downtrend,1.28854272773678,0.005461762970717244,0.0014725408751353113,-0.0037529883761776095,0.0031813154696749453
2020-02-25,1.2923,1.3019,1.2914,1.3004,-0.0014000000000000679,1.0,1.29594,-0.7528125167525546,0.005308314123185702,-1,downtrend,1.287220389123371,0.0043197671235489414,0.0006962901177821199,0.004922968417367019,0.00993902565869808
2020-02-26,1.3005,1.3013,1.2896,1.2903,0.00770000000000004,1.0,1.295815,-0.7319763745145091,0.0054145188724287,-1,downtrend,1.2860413475001964,0.0019180771264528916,-0.00014909745567401965,-0.0019364463647022195,-0.00016746669392334762
2020-02-27,1.2907,1.2948,1.286,1.2884,-0.010099999999999998,1.0,1.29578,-0.6900251638203181,0.005462261811152111,-1,downtrend,1.2849950928713163,-0.0012411285083905339,-0.0005314880701750845,0.0005896728290239298,-0.0011829437495416888
2020-02-28,1.2885,1.2921,1.2725,1.282,-0.0019000000000000128,1.0,1.2953883333333331,-0.678049272943615,0.006148800814955046,-1,downtrend,1.284324651625763,-0.005006798712708089,-0.00031436319350232436,-0.0012224762927510275,-0.006543638198961441
2020-02-29,1.2856666666666667,1.2898,1.2729666666666666,1.2796666666666667,-0.006399999999999961,1.0,1.2948433333333331,-0.6804912627887849,0.007020005664682004,-1,downtrend,1.284254081756834,-0.008544360113161929,0.0006694353396266387,0.0006631769471135813,-0.007211747826421708
2020-03-01,1.2828333333333333,1.2874999999999999,1.2734333333333334,1.2773333333333332,-0.0023333333333332984,1.0,1.2941449999999999,-0.6830155520338943,0.008015184967203432,-1,downtrend,1.285119539737366,-0.009448432338744789,0.0009409658087321327,0.0009541763500343785,-0.007553290179978279
2020-03-02,1.28,1.2852,1.2739,1.275,-0.0023333333333335204,1.0,1.29314,-0.6881191920743324,0.009078717481622414,-1,downtrend,1.287115496880089,-0.006589190283365969,-0.00030512527988354153,-0.0016120732073537018,-0.008506388770603212
2020-03-03,1.2752,1.2845,1.2738,1.281,-0.0023333333333332984,1.0,1.29239,-0.6843183136798436,0.00944231548071938,-1,downtrend,1.2899564174542997,-0.001060220469035392,-0.002026003617870513,0.0007788186831604434,-0.002307405403745462
2020-03-04,1.2812,1.2874,1.2769,1.287,0.006000000000000005,1.0,1.291515,-0.7397359238821344,0.009064321645914359,-1,downtrend,1.2932805177788098,0.005465027137497745,-0.0033010039576932076,0.00012980663260606378,0.0022938298124106013
2020-03-05,1.2872,1.2969,1.286,1.2954,0.006000000000000005,1.0,1.2910549999999998,-0.766573108195201,0.008586159643688663,-1,downtrend,1.2966130713671071,0.009687905674285402,-0.0025254982185735817,-4.454095861445314e-05,0.007117866497097366
2020-03-06,1.2954,1.3058,1.2943,1.3047,0.008400000000000185,1.0,1.2911266666666665,-0.7503846730375408,0.008698696548186639,-1,downtrend,1.2992679951223949,0.009260677798955431,0.001026854264764948,0.0009245211771809367,0.011212053240901316
2020-03-07,1.2985,1.3105666666666667,1.2972333333333332,1.3074999999999999,0.009299999999999864,1.0,1.291405,-0.7161418291407817,0.009140516288027868,-1,downtrend,1.3006059809593868,0.005697650273830515,0.004951742195517491,-0.002055527186115579,0.008593865283232426
2020-03-08,1.3016,1.3153333333333335,1.3001666666666667,1.3103,0.0027999999999999137,1.0,1.29189,-0.6708364888918017,0.009881402580558633,-1,downtrend,1.2997057822332898,0.0005147433453006709,0.0071284174473505045,-0.0009553734287348941,0.006687787363916281
2020-03-09,1.3047,1.3201,1.3031,1.3131,0.0028000000000001357,1.0,1.292555,-0.6113009946136394,0.010842537385643183,-1,downtrend,1.2952284862119152,-0.004397168337324384,0.006055928644987166,0.005751056974059434,0.007409817281722216
2020-03-10,1.313,1.3133,1.2881,1.2906,0.0027999999999999137,1.0,1.2924900000000001,-0.5493871332610034,0.010850564434075194,-1,downtrend,1.2863393713248708,-0.006928458969175194,0.0001597430133228307,-0.006287246519577804,-0.013055962475430168
2020-03-11,1.2904,1.2978,1.2804,1.282,-0.022499999999999964,1.0,1.292195,-0.44952736069274746,0.011060103078948457,0,sideways,1.273094442558694,-0.007952601195148483,-0.009856428585452295,0.0024293446309813205,-0.015379685149619455
2020-03-12,1.2818,1.2851,1.249,1.2571,-0.008599999999999941,1.0,1.2902049999999998,-0.5410273738523763,0.013483931416050601,-1,downtrend,1.2560163270104316,-0.0076236387774552775,-0.017764644534357686,0.0018145872219063155,-0.023573696089906646
2020-03-13,1.2574,1.2626,1.2268,1.2276,-0.024899999999999922,1.0,1.28681,-0.7619400165035706,0.019351785205589847,-1,downtrend,1.23651423206638,-0.004569009771298822,-0.008677154788142027,-0.0030280436986188527,-0.0162742082580597
2020-03-14,1.2477666666666667,1.2561,1.2245666666666666,1.2272666666666667,-0.02950000000000008,1.0,1.2834683333333332,-0.9997968780934396,0.02337820616283096,-1,downtrend,1.2161696490692737,0.0009878672786731604,0.015972859156143278,0.003998599159727723,0.02095932559454416
2020-03-15,1.2381333333333333,1.2496,1.2223333333333333,1.2269333333333332,-0.0003333333333332966,1.0,1.28018,-1.2145811469843837,0.026436607173206412,-1,downtrend,1.1959214989609968,0.008298952386106478,0.022265883353557135,-0.0061970421707568,0.024367793568906813
2020-03-16,1.2285,1.2431,1.2201,1.2266,-0.00033333333333351867,1.0,1.27649,-1.5008410883220025,0.028533116288730596,-1,downtrend,1.1774846552667682,0.015481175439761359,0.0009711360576805776,0.00011366529933926602,0.016565976796781203
2020-03-17,1.227,1.2275,1.2002,1.205,-0.0003333333333332966,1.0,1.2722250000000002,-1.8204759167010587,0.03246450310706039,-1,downtrend,1.1634091534449043,0.017794246890766103,-0.013516718472893282,0.011063033235790101,0.015340561653662921
2020-03-18,1.2052,1.2131,1.1461,1.1613,-0.02159999999999984,1.0,1.26587,-2.3082622050039303,0.040561804549405,-1,downtrend,1.1553797648392925,0.012698422925599927,-0.010125312959610161,-0.006386681862777411,-0.003813571896787645
2020-03-19,1.1619,1.1794,1.1473,1.1485,-0.04370000000000007,1.0,1.259195,-2.7940141501968996,0.04805937516172802,-1,downtrend,1.1540266988210934,0.002467884109478692,-0.0020040714416473325,-0.009452874805282181,-0.008989062137450822
2020-03-20,1.1487,1.1934,1.1409,1.1641,-0.012799999999999923,1.0,1.2534166666666668,-3.1993574512231504,0.05223456933792205,-1,downtrend,1.159083501783904,-0.009771684128404713,0.009132990739629311,0.009609488511075051,0.00897079512229965
2020-03-21,1.1544666666666668,1.1869666666666667,1.1421666666666668,1.161,0.015599999999999836,1.0,1.2475999999999998,-3.5965830722214376,0.05578752716454254,-1,downtrend,1.1684433831520569,-0.018427636778346575,0.011681673243639201,0.0025551916048708796,-0.004190771929836495
2020-03-22,1.1602333333333332,1.1805333333333332,1.1434333333333333,1.1579,-0.0030999999999998806,1.0,1.241745,-3.9744343226564727,0.05882284959522961,-1,downtrend,1.1801608207846448,-0.01925096654959111,-0.0019689440958643553,-0.00379741961735023,-0.025017330262805695
2020-03-23,1.166,1.1741,1.1447,1.1548,-0.0031000000000001027,1.0,1.235435,-4.40695146201997,0.06111446596586186,-1,downtrend,1.1939040563670364,-0.014899099802950655,-0.010871228628226289,-0.004140910139190246,-0.02991123857036719
2020-03-24,1.1549,1.1801,1.1508,1.1757,-0.0030999999999998806,1.0,1.22987,-4.77307658060494,0.06123918489073781,-1,downtrend,1.2081996453718233,-0.007858332821023668,-0.006346641975267626,0.007566272064140013,-0.006638702732151282
2020-03-25,1.176,1.1976,1.1639,1.1885,0.02089999999999992,1.0,1.224525,-5.153149943263435,0.059868466814455484,-1,downtrend,1.220608019984872,-0.0006908890104638345,0.00031618036309669187,-0.005494670575532533,-0.005869379222899676
2020-03-26,1.1875,1.2232,1.1775,1.2201,0.012799999999999923,1.0,1.2202950000000001,-5.486035452240657,0.05681647511971641,-1,downtrend,1.229660070144915,0.0035495957984408998,0.006594141412584418,-0.00013331133750505057,0.010010425873520268
2020-03-27,1.2204,1.2487,1.2131,1.2456,0.03160000000000007,1.0,1.2172,-5.746067267820698,0.05339927830951207,-1,downtrend,1.234312780013854,0.006862875613706865,0.007555208075451503,0.005796192644059597,0.020214276333217963
2020-03-28,1.2281,1.2481,1.2193,1.2442666666666666,0.025500000000000078,1.0,1.2138983333333333,-6.037020695776474,0.0492176422928366,-1,downtrend,1.2346596263374927,0.010216165252599753,-0.000945680917656358,-0.0044641970363460595,0.0048062872985973355
2020-03-29,1.2358,1.2474999999999998,1.2255,1.2429333333333334,-0.0013333333333334085,1.0,1.2103899999999999,-6.356789459636147,0.04399823109150428,-1,downtrend,1.2332386337879238,0.011926818077684963,-0.005967503415438656,-0.0009967773391029414,0.004962537323143366
2020-03-30,1.2435,1.2469,1.2317,1.2416,-0.0013333333333331865,1.0,1.20794,-6.541636685777075,0.040523815249052166,-1,downtrend,1.2318495498341595,0.01200641593911427,-0.0021442114951421083,0.002402051549829731,0.012264255993801893
2020-03-31,1.2414,1.2474,1.2251,1.2418,-0.0013333333333334085,1.0,1.20593,-6.675850007158369,0.03754451844806657,-1,downtrend,1.2300312873676895,0.009608154927049051,0.0010044321494585742,8.824572186789381e-05,0.010700832798375519
2020-04-01,1.2429,1.2443,1.233,1.2376,0.00019999999999997797,1.0,1.204955,-6.6074771063513005,0.03638090443629015,-1,downtrend,1.2283110133622162,0.004484148659367411,0.001802646312182447,-0.003043874444197497,0.003242920527352361
2020-04-02,1.2376,1.2476,1.235,1.2392,-0.0041999999999999815,1.0,1.2055349999999998,-6.316006248008654,0.03685035881025557,-1,downtrend,1.2276101064150806,-0.0006298965851509855,0.0023103203583781902,0.004602191666233863,0.0062826154394610674
2020-04-03,1.2396,1.2412,1.2206,1.226,0.0016000000000000458,1.0,1.2054716666666665,-6.077023066404708,0.03681211228809408,-1,downtrend,1.228190098361577,-0.0042039114905473105,0.0005305079669938067,-0.003290530188308231,-0.006963933711861735
2020-04-04,1.2352,1.2384,1.2207,1.2249666666666668,-0.0132000000000001,1.0,1.2053733333333334,-5.843449098303887,0.0367543474772668,-1,downtrend,1.231056925466405,-0.006632814369406797,-0.0021016662658597768,0.0004499718286429057,-0.008284508806623667
2020-04-05,1.2308,1.2356,1.2208,1.2239333333333333,-0.0010333333333332195,1.0,1.20524,-5.581712351839796,0.03667804863214679,-1,downtrend,1.23613310212445,-0.0077142982807147376,-0.0030603460380805646,0.0016108885021950024,-0.0091637558166003
2020-04-06,1.2264,1.2328,1.2209,1.2229,-0.0010333333333334416,1.0,1.206135,-5.194835819135779,0.03688966712964225,-1,downtrend,1.2411347697916872,-0.007928438060963114,-0.0014199791665868147,-0.002458457805654298,-0.011806875033204225
2020-04-07,1.2232,1.2386,1.2164,1.2337,-0.0010333333333332195,1.0,1.2097550000000001,-4.432919652096967,0.035794491841608246,-1,downtrend,1.2447754882629243,-0.007856154564228347,0.00246684462449212,0.0019136474358630493,-0.003475662503873177
2020-04-08,1.2331,1.2421,1.2288,1.2385,0.01079999999999992,1.0,1.214255,-3.568946827139563,0.033255602834457276,-1,downtrend,1.247436863839901,-0.00655499423728072,0.0038360292814973063,-0.0008861783231884371,-0.0036051432789718507
2020-04-09,1.2384,1.2485,1.2361,1.2455,0.0047999999999999154,1.0,1.218325,-2.7996808722824285,0.031740887857594956,-1,downtrend,1.2490209766522598,-0.0038967026184151678,0.0006881479265624928,0.0007821011158822301,-0.0024264535759704444
2020-04-10,1.2458,1.2489,1.2443,1.2452,0.007000000000000117,1.0,1.2225350000000001,-2.0090573901891395,0.029221318171373148,-1,downtrend,1.2498425353984708,-0.0009299821474991264,-0.0022634854684542016,-0.0006124219604071521,-0.00380588957636048
2020-04-11,1.246,1.2505,1.2445666666666666,1.2470333333333334,-0.00029999999999996696,1.0,1.2269916666666667,-1.1881129646854505,0.025390705752235218,-1,downtrend,1.2503432537842742,0.0019038140653863894,-0.0028362127190841606,0.00038426555081616596,-0.0005481331028816052
2020-04-12,1.2462,1.2521,1.2448333333333335,1.2488666666666666,0.0018333333333333535,1.0,1.231695,-0.3027273794250718,0.01929483546026466,0,sideways,1.2496635086474521,0.004264893883581531,-0.0010121300773756727,-0.0005441884639099587,0.0027085753422959
2020-04-13,1.2464,1.2537,1.2451,1.2507,0.0018333333333331314,1.0,1.235445,0.4532999422703021,0.014542176108306246,0,sideways,1.2477135588728268,0.005736429978357458,0.002820750787399434,-0.0022162724536581883,0.006340908312098705
2020-04-14,1.2514,1.2647,1.2504,1.2623,0.0018333333333333535,1.0,1.239135,1.1931156979236857,0.010913677640886858,1,uptrend,1.245655439959986,0.006559842730816848,0.0026662512253921885,0.0060292603614160965,0.015255354317625133
2020-04-15,1.2616,1.2632,1.2437,1.2514,0.011600000000000055,1.0,1.2407000000000001,1.6721366554808492,0.010265356489655673,1,uptrend,1.2439707467514876,0.006817707362251021,-0.002667673624788194,-0.003481533916195016,0.000668499821267811
2020-04-16,1.2514,1.2531,1.2407,1.2455,-0.01089999999999991,1.0,1.240695,1.930249753532709,0.01026286825952411,1,uptrend,1.2427265340237688,0.006056231645545797,-0.003068697310414342,-0.002620780488950292,0.0003667538461811634
2020-04-17,1.2457,1.2523,1.2407,1.2499,-0.005900000000000016,1.0,1.2409766666666668,2.2306920266524477,0.01044179691466386,1,uptrend,1.2420792344190315,0.00427419550402575,0.0030249997480054753,0.004185931641099649,0.011485126893130873
2020-04-18,1.2467,1.2517,1.2409999999999999,1.2477666666666667,0.0043999999999999595,1.0,1.2412183333333335,2.546975217354208,0.010544888592994336,1,uptrend,1.24154458774713,0.0018732511095299461,0.004199648639759341,-0.0016117630043964712,0.004461136744892816
2020-04-19,1.2477,1.2510999999999999,1.2413,1.2456333333333334,-0.0021333333333333204,1.0,1.24142,2.771660844081647,0.010591038913308886,1,uptrend,1.2408182369918297,-0.0008697961950339379,-0.0011944225589840395,-0.0019841541630864633,-0.004048372917104441
2020-04-20,1.2487,1.2505,1.2416,1.2435,-0.0021333333333333204,1.0,1.241505,2.950005390030941,0.010601066232376008,1,uptrend,1.2404137478030144,-0.0035721514936048085,-0.003772079873296821,0.004745981762188137,-0.0025982496047134923
2020-04-21,1.2437,1.2451,1.2247,1.2293,-0.0021333333333333204,1.0,1.2410900000000002,2.998867177612463,0.010919653937068211,1,uptrend,1.2404614156277647,-0.005727571599198032,-0.001969182131023399,-0.0037695164361126396,-0.01146627016633407
2020-04-22,1.2295,1.2387,1.2274,1.2332,-0.01419999999999999,1.0,1.24079,2.9244277436988764,0.011055881978198592,1,uptrend,1.2407343667295987,-0.006921917334359713,-7.876311465784732e-05,0.00043533810245662365,-0.006565342346560937
2020-04-23,1.2334,1.2416,1.2308,1.2342,0.0039000000000000146,1.0,1.2412,2.963846793025704,0.010622072352074116,1,uptrend,1.2412365158974403,-0.006844620804918252,0.001714576984880748,0.0004663137194185618,-0.0046637301006189425
2020-04-24,1.2344,1.2378,1.2298,1.2367,0.0009999999999998899,1.0,1.2417866666666666,3.0209174474298273,0.009983105026241912,1,uptrend,1.2417994679877364,-0.005391968657818829,0.002817654329511227,0.0005935279225970398,-0.0019807864057105624
