,CCI_20,Low,direction,Close_detail_2,body_low,Close_BB_PctB,body_high,Close_trend,Close_ROC_60,returns,Close_EMA_5,Close_RSI_21,Close_ROC_5,Close_SMA_5,Close_RSI_7,Open,High,DX,Close_detail_3,Close_details,Close
2020-01-22,-112.98187505750249,1.1069,1,-0.0006726276052442722,1.1084,0.23782479055213754,1.1091,1.1041176427479247,,0.0008121277747699107,1.109324318093497,31.57894736842077,0.027056277056280997,1.10898,17.045454545453254,1.1084,1.1099,10.067114093961514,0.0010844945222477694,0.0021988124272174173,1.1091
2020-01-23,-151.4910536779301,1.1036,-1,-0.0009729875644912698,1.1052,0.025378826563311512,1.1092,1.1039148663001723,,-0.0035163646199621867,1.1079495453956647,31.677018633540072,-0.3426510369702429,1.10822,13.274336283184795,1.1092,1.1109,22.093023255815265,-3.1960652894353055e-05,-0.0011777309305268987,1.1052
2020-01-24,-200.43986254295632,1.102,-1,1.1426739019467936e-05,1.1023,-0.06048817598351921,1.1054,1.1040714382358219,,-0.002623959464350234,1.10606636359711,30.088495575221103,-0.6220699603317614,1.10684,15.789473684209426,1.1054,1.1063,34.44444444444432,-0.0004690960225395157,-0.0026694878561118215,1.1023
2020-01-25,-187.94411177644645,1.1016333333333335,-1,0.0009138067993418813,1.1020666666666667,-0.00410067216945149,1.1043,1.1044051997505386,,-0.00021167861138826627,1.1047331312869624,27.40141557128375,-0.6610179676701966,1.1053733333333333,13.636363636362674,1.1043,1.1055000000000001,40.07490636704044,0.0001956202644175686,-0.002559699650035697,1.1020666666666667
2020-01-26,-176.49705577400928,1.1012666666666666,-1,0.0009616422937370961,1.1018333333333332,0.021529150687885325,1.1032,1.1047821949979812,,-0.0002117234287098979,1.1037665319690861,24.55775234131083,-0.5745052036335352,1.1041,11.498257839720196,1.1032,1.1047,45.83333333333443,0.00018345349724838752,-0.002791849225179974,1.1018333333333332
2020-01-27,-160.29023746702114,1.1009,-1,-0.00012950695545508892,1.1016,0.06586275603596549,1.1021,1.105165733769683,,-0.00021176826501279056,1.1030443546460575,21.543408360128055,-0.6762239653773428,1.1026,9.374999999999119,1.1021,1.1039,51.72413793103492,-0.00020689227555256226,-0.0036357039357735746,1.1016
2020-01-28,-144.74627060126315,1.0998,1,-0.001974058901804469,1.1019,0.13627098807268825,1.102,1.1054560851821535,,0.00036310820624563256,1.1026962364307051,26.0073260073259,-0.2895403546869235,1.10196,14.772727272727934,1.1019,1.1026,52.54237288135627,0.00026307789053790293,-0.0038132682184702535,1.102
2020-01-29,-128.88850305292982,1.0991,-1,-0.0015989734259821088,1.1009,0.12543274178357972,1.1022,1.1055452104054968,,-0.000998185117967454,1.1020974909538035,30.084745762711577,-0.12700716683299307,1.10168,4.444444444446262,1.1022,1.1029,72.1212121212128,-0.00047973907314564364,-0.002694383841365422,1.1009
2020-01-30,-88.64379084967497,1.1006,1,0.001494625533477126,1.101,0.26042128827608535,1.103,1.1053627219190014,,0.0019075302025615137,1.1023983273025357,35.29411764705861,0.08468937148387035,1.1018666666666665,34.72222222222304,1.101,1.104,69.04761904761786,-0.00033056563727718665,0.001901891965462303,1.103
2020-01-31,-14.199890770074594,1.1016,1,0.0025325592660219317,1.1032,0.5979541536600188,1.1093,1.1048167889893992,,0.005711695376246606,1.1046988848683572,45.54455445544527,0.6776584480411518,1.10336,83.0188679245266,1.1032,1.1097,9.289617486340106,0.001704820478259169,0.006281426333283354,1.1093
2020-02-01,-13.149263230042672,1.1022333333333332,1,0.0003025650608711112,1.1052,0.550315514598679,1.1081333333333332,1.1038970114725382,,-0.0010517142942998436,1.1058437010233493,43.071965628356274,0.5930767368675927,1.1046666666666667,76.30057803467994,1.1052,1.1096666666666666,7.606679035251991,-0.0012600615110904168,0.002227635646475739,1.1081333333333332
2020-02-02,-11.49734170078834,1.1028666666666667,-1,-0.0010742413210469166,1.1069666666666667,0.5035870214130846,1.1072,1.1027368941142213,,-0.001052821561785433,1.1062180229044551,40.713536201468976,0.4506957047791804,1.1056599999999999,70.58823529411775,1.1072,1.1096333333333332,5.8601134215506985,-0.0004180419634376149,0.002057906151983434,1.1069666666666667
2020-02-03,-9.952304698935112,1.1035,-1,-0.0007515083312428778,1.1058,0.45342726243255194,1.1092,1.1014226867493426,,-0.0010539311632389303,1.1060786819363035,38.46153846153836,0.44509038059767914,1.1066399999999998,65.67164179104435,1.1092,1.1096,4.046242774567301,0.0005871577703574861,0.00276357941337198,1.1058
2020-02-04,-36.93203296287519,1.1033,-1,-0.0005906973613644509,1.1042,0.37333467026268435,1.106,1.0999383524471456,,-0.0014469162597212648,1.1054524546242024,37.31343283582092,0.10879419764280307,1.1068799999999999,57.53424657534243,1.106,1.1065,15.000000000001108,0.0006008916076423885,0.0014548557327793135,1.1042
2020-02-05,-102.27871829418964,1.0993,-1,-0.0003869688062578458,1.0997,0.08705377736729576,1.1045,1.0983199738803564,,-0.004075348668719614,1.1035349697494683,28.770949720670274,-0.8654106193094813,1.1049599999999997,46.66666666666642,1.1045,1.1048,27.65957446808571,-0.0010923165722828206,-0.0020179752650344917,1.0997
2020-02-06,-145.43056340682176,1.0964,-1,1.9870752631213392e-05,1.098,0.03818718792851315,1.1,1.09661070689541,,-0.0015458761480402483,1.101689979832979,28.531855955678765,-0.9144507279508884,1.1029333333333333,35.79545454545472,1.1,1.1014,26.08695652173903,0.0006056848123957464,-0.0013689550087337121,1.098
2020-02-07,-183.73636794689673,1.0942,-1,0.00015070132683643538,1.0943,-0.07786937820849199,1.0983,1.094834415207265,,-0.003369763205828824,1.099226653221986,29.34472934472936,-1.1442681200879212,1.1004,0.0,1.0983,1.0986,28.421052631579464,-0.0003360670742803308,-0.0024454327169173254,1.0943
2020-02-08,-182.1458322707867,1.0930333333333333,-1,0.0005939456178186218,1.0931666666666666,-0.037799194096808805,1.0972333333333333,1.0930716035694448,,-0.0010356696822931832,1.0972066577035464,28.02960222016648,-1.1424609634050675,1.0978733333333335,0.0,1.0972333333333333,1.0977000000000001,31.31313131313229,0.0004416171020378825,-0.0006879434973966559,1.0931666666666666
2020-02-09,-178.79081797607535,1.0918666666666668,-1,0.0013051235421091022,1.0920333333333334,-0.00915103488098806,1.0961666666666667,1.0913492420672073,,-0.0010367434060069014,1.0954822162468087,26.780883678990193,-1.1018535289500697,1.09544,0.0,1.0961666666666667,1.0968,33.98058252427178,9.129036332235007e-05,0.0006384375545648473,1.0920333333333334
2020-02-10,-170.95332971080467,1.0907,-1,0.000875335909958709,1.0909,0.016998181501822533,1.0951,1.0895906391268502,,-0.0010378193583835404,1.0939548108312058,25.593667546174217,-0.800218241338535,1.09368,0.0,1.0951,1.0959,36.44859813084148,-0.0009963892584502788,-8.984417538244267e-05,1.0909
2020-02-11,-165.82845521752594,1.089,1,-0.0007472504278298017,1.0911,0.0903325233182857,1.0914,1.0877833463481508,,0.00045833715280951814,1.093103207220804,27.419354838709552,-0.6010928961748818,1.09236,3.6231884057966965,1.0911,1.0926,38.18181818181898,0.0009028157900816985,0.00025153335854289456,1.0914
2020-02-12,-164.1714237843958,1.0865,-1,-0.001669895701393364,1.0871,-0.00267185242493976,1.0916,1.0860080029989632,,-0.003939893714495102,1.0911021381472028,22.906403940886804,-0.6579548569862093,1.0909200000000001,3.6764705882349347,1.0916,1.0926,42.85714285714312,-3.206391661263547e-05,-0.001775257705569626,1.0871
2020-02-13,-170.97399117925968,1.0833,-1,-0.0011355357110341203,1.084,-0.01732916227651084,1.0874,1.0843366903600864,,-0.00285162358568658,1.088734758764802,23.366834170854446,-0.8385424607409542,1.0890866666666668,3.3333333333329875,1.0874,1.089,55.984555984557076,-0.000264809210006939,-0.001550389133380881,1.084
2020-02-14,-156.94322825452392,1.0827,-1,0.000178380106060445,1.083,0.03156526767065575,1.0841,1.082882999398476,,-0.000922509225092405,1.086823172509868,24.538258575197943,-0.8272030768291638,1.08728,4.065040650406061,1.0841,1.0862,100.0,-5.11104367131444e-05,6.957841211709077e-06,1.083
2020-02-15,-134.7941567065065,1.0825,-1,0.0016192053781454918,1.0831333333333333,0.09522514756214207,1.0838,1.081751154935039,,0.000123114804555291,1.08559322611769,24.95590828924162,-0.7119503773642566,1.0857266666666665,5.604719764011236,1.0838,1.0858666666666668,100.0,0.00019226565693212372,0.0020178700316997424,1.0831333333333333
2020-02-16,-119.02871818818436,1.0823,-1,0.0013401640366800679,1.0832666666666666,0.14461565972410634,1.0835,1.080942266394767,,0.0001230996491659031,1.0848177063006823,25.375773651635825,-0.745220206462649,1.0841,7.443365695792082,1.0835,1.0855333333333332,100.0,-0.0003100926431406864,0.0015448447767681041,1.0832666666666666
2020-02-17,-107.13753538965638,1.0821,1,-0.0010664421482801541,1.0832,0.1850023949606128,1.0834,1.0804835258588168,,0.0001230844975075307,1.0843451375337883,25.7978723404256,-0.3403550731303495,1.08336,9.677419354837795,1.0832,1.0852,100.0,0.0006027961853240302,7.088745565963302e-05,1.0834
2020-02-18,-119.1730387992072,1.0785,-1,-0.0020210497224332283,1.0791,0.1207808196187604,1.0838,1.0804381362135154,,-0.003968986523906204,1.082596758355859,22.409638554216613,-0.45202952029521626,1.0823800000000001,3.0534351145035004,1.0838,1.0839,100.0,-0.0008516171291520846,-0.0024899142120129777,1.0791
2020-02-19,-111.08360836083668,1.0782,1,-0.00025242159503973115,1.0791,0.18921073096602503,1.0804,1.080828337956581,,0.001204707626726087,1.0818645055705727,25.419664268585095,-0.24007386888272864,1.08186,16.831683168317184,1.0791,1.0812,100.0,0.001600160869345499,0.001393049731094378,1.0804
2020-02-20,-104.97574497574232,1.0777,-1,0.0015307268418452088,1.0783,0.1660994164824796,1.0806,1.081682786435195,,-0.0019437245464642983,1.0806763370470485,20.38369304556352,-0.44623622822673736,1.0808933333333333,18.681318681318828,1.0806,1.0822,89.58333333333223,-0.0023212268183295847,-0.0011568023276059677,1.0783
2020-02-21,-67.94825117114586,1.0784,1,0.002233219098975922,1.0785,0.33840679856866107,1.0843,1.0830058192950545,,0.005564314198275078,1.0818842246980325,19.806763285024175,0.0953904855683474,1.0811,54.60992907801446,1.0785,1.0865,50.23474178403702,0.0014527890740816329,0.003058798875606719,1.0843
2020-02-22,-58.253845291099644,1.0791,1,0.0012640639333599561,1.0803666666666667,0.3649806690012704,1.0846,1.0847344483521115,,0.00027667619662441467,1.0827894831320217,20.97039473684211,0.11076241462064651,1.0813400000000002,55.14018691588807,1.0803666666666667,1.0867666666666667,45.4248366013066,-1.1829096579515613e-05,0.000638681041004603,1.0846
2020-02-23,-48.94207665570378,1.0798,1,-0.0016492717780375646,1.0822333333333334,0.3933125393165347,1.0849,1.0868312940816223,,0.0002765996680804683,1.0834929887546811,22.184873949579725,0.5374849411546645,1.0825,55.65819861431887,1.0822333333333334,1.0870333333333333,40.170940170940135,-0.0004849584896957921,-0.002377747378543504,1.0849
2020-02-24,-38.68618979036926,1.0805,1,-0.0031676626584818844,1.0841,0.42559512154674245,1.0852,1.0893107996077478,,0.00027652318186,1.0840619925031207,23.45360824742255,0.44427989633468723,1.08346,56.16438356164394,1.0841,1.0873,34.40860215053751,0.00026149480722517134,-0.0025190965851492097,1.0852
2020-02-25,-2.721088435373069,1.0829,1,-0.0016937738913443121,1.0854,0.5696930410794163,1.0879,1.0921786816971042,,0.0024880206413566697,1.0853413283354139,29.573934837092793,0.8902902717240258,1.0853800000000002,83.84615384615407,1.0854,1.0891,15.508021390373862,0.0013697917846269606,0.0007313829948663293,1.0879
2020-02-26,29.146750178562197,1.0854,-1,0.00013255845076250711,1.0879,0.6083562847936534,1.0881,1.0954611078676117,,0.0,1.086194218890276,33.333333333333556,0.33201143594947524,1.0861,82.0512820512822,1.0881,1.0909,7.777777777778154,-0.0036402729073430557,-0.0020786238671518962,1.0879
2020-02-27,160.27636681413782,1.0879,1,0.0015003495032643963,1.0881,1.1507088447713896,1.0998,1.0991678822102338,,0.010938505377332541,1.090729479260184,51.97368421052634,1.4014383182740175,1.08914,100.0,1.0881,1.1006,58.36734693877642,0.002777243092197445,0.005567836317373408,1.0998
2020-02-28,215.1326792980344,1.0951,1,0.002869578212195224,1.1001,1.137920758830262,1.1025,1.1032310208347258,,0.002454991816693841,1.0946529861734562,59.19282511210761,1.6222693335791405,1.09266,100.0,1.1001,1.1054,68.6411149825787,0.0005415245645903317,0.004223785703562321,1.1025
2020-02-29,221.23361875659427,1.0968333333333333,1,0.0030583706539952277,1.1001666666666667,1.123110313850639,1.1060666666666668,1.1075880130878224,,0.0032350718065004003,1.0984575463378599,63.713678242381455,1.922840643813739,1.0968333333333333,100.0,1.1001666666666667,1.1098333333333332,73.88663967611349,-0.000846615307031159,0.002429809926892449,1.1060666666666668
2020-03-01,213.19194780356054,1.0985666666666667,1,0.0010662276857712801,1.1002333333333334,1.0932030814495624,1.1096333333333332,1.1121849112666968,-1.0139756170086334,0.003224639864986889,1.1021828086696843,67.7897574123988,1.9977326347397018,1.10118,100.0,1.1002333333333334,1.1142666666666667,77.93721973094182,-0.001231104988412469,-0.0003570695301172832,1.1096333333333332
2020-03-02,193.9286243151199,1.1003,1,-0.002446666500774216,1.1003,1.0631842120005806,1.1132,1.1169158397404007,-0.3401969561324991,0.003214274985731125,1.1058552057797897,71.48362235067444,2.325581395348819,1.1062400000000001,100.0,1.1003,1.1187,81.15942028985505,0.0001410532750078386,-0.0024964784892845516,1.1132
2020-03-03,182.58586432018168,1.1095,1,-0.00488592114814908,1.1133,1.035929132605535,1.1171,1.1216450594513303,0.11650833482703682,0.003503413582464976,1.1096034705198599,73.23688969258599,1.573013275140922,1.1097000000000001,100.0,1.1133,1.1214,98.51851851851869,0.0028216920238913466,-0.002104331360599934,1.1171
2020-03-04,137.40221516536397,1.1094,-1,-0.004453481946794272,1.1134,0.9018055503184825,1.1172,1.1261858503409852,-0.31931719836462147,-0.0033121475248411025,1.1108689803465732,74.04021937842779,0.988662131519269,1.1118799999999998,88.75379939209714,1.1172,1.1188,99.50372208436731,-0.0033190360668395565,-0.007783798697590096,1.1134
2020-03-05,146.056119184718,1.1119,1,-0.0013466013085517107,1.1136,1.003183695259481,1.1239,1.1302633482798332,0.5157405199141429,0.009430573019579613,1.1152126535643823,82.12560386473413,1.6123199324935111,1.1154466666666667,88.25396825396808,1.1136,1.1246,99.5565410199557,0.002178912289765176,0.00048040385875138783,1.1239
2020-03-06,159.80519110329237,1.1212,1,0.0035055046777409064,1.1238,0.9898486765494248,1.1285,1.1335822948591163,0.8219422853569247,0.0040928908265860375,1.1196417690429217,84.62709284627095,1.7002613475923134,1.1192199999999999,88.92215568862268,1.1238,1.1356,99.61389961389965,-6.48398488195411e-05,0.00218246886095636,1.1285
2020-03-07,151.9408611651065,1.1236,1,0.006645978723853402,1.1256,0.984432982596856,1.1339000000000001,1.1358501116902642,1.6859474486593307,0.004785112981834372,1.1243945126952812,85.76796618130581,1.8595041322314154,1.1233600000000001,89.4985808893093,1.1256,1.1401999999999999,99.64370546318294,-0.0019296035688923482,0.0022941204574703066,1.1339000000000001
2020-03-08,146.82767089643895,1.1260000000000001,1,0.0055804494567867425,1.1274,0.9759593516005934,1.1393,1.1367105370857493,2.6119066918850686,0.004762324719992828,1.129363008463521,86.75120244862266,1.9872885149046615,1.1278,90.01798561151072,1.1274,1.1448,99.66923925027567,-0.00077383571662717,0.001331686816138039,1.1393
2020-03-09,142.91602266872752,1.1284,1,0.0018170391182646282,1.1292,0.9693336699790731,1.1447,1.1357556312686246,3.0796938316073774,0.004739752479592685,1.1344753389756808,87.60736196319021,2.8112089096461457,1.13406,90.48843187660663,1.1292,1.1494,99.6913580246914,0.005883940381484589,0.0036436394656596746,1.1447
2020-03-10,103.64472640761237,1.1275,-1,-0.00337877458130325,1.1279,0.744289083817329,1.1446,1.1327349301927383,1.429856115107886,-0.01467633441076277,1.1322835593171205,75.95744680851053,0.35590355013790376,1.1348600000000002,60.42471042471029,1.1446,1.1459,96.87010954616554,-0.005615330352800049,-0.01278161500580726,1.1279
2020-03-11,80.04774347559587,1.1257,-1,-0.007957980800739032,1.1267,0.7086440413056737,1.1281,1.127671698876538,1.2824738561112214,-0.0010639241067469385,1.1304223728780805,74.65388711395099,-0.15950376606114203,1.1344999999999998,63.488843813387476,1.1281,1.1368,91.23630672926406,0.0011313544602682415,-0.009498835780187745,1.1267
2020-03-12,33.678526265422775,1.1055,-1,-0.008491092051360267,1.1183,0.5857280564355787,1.1269,1.1207810359728425,0.4882285988138779,-0.007455400727789052,1.1263815819187204,69.96007984031937,-1.3757826968868514,1.13138,44.067796610169694,1.1269,1.1334,38.17204301075235,0.0012584913639176716,-0.00793354360434104,1.1183
2020-03-13,1.870029223888211,1.1054,-1,-0.0026460276143901013,1.1105,0.46426973508902036,1.1185,1.1125805630730001,-0.2515045360639512,-0.006974872574443403,1.121087721279147,62.843137254901954,-2.527867989116117,1.12562,32.142857142857125,1.1185,1.1223,33.7159253945478,-0.0010890010045838414,-0.0014837821881273996,1.1105
2020-03-14,-0.7988532142019974,1.1051333333333333,-1,0.007458847351335359,1.1130333333333333,0.478443703998367,1.1151666666666666,1.103699607583096,0.029957161259397402,0.0022812546900794484,1.1184029252972092,63.63927086664533,-2.766372557584229,1.1192866666666668,28.050490883590257,1.1151666666666666,1.1227666666666667,29.716024340770524,0.0008475514438762149,0.014191251899495688,1.1130333333333333
2020-03-15,-4.240396680269319,1.1048666666666667,1,0.011379201552031936,1.1118333333333335,0.49303366345264876,1.1155666666666668,1.094669471455556,0.05979609531499008,0.0022760624120272688,1.117457505753695,64.4020037570445,-1.0934775541566744,1.1168200000000001,23.432835820895818,1.1118333333333335,1.1232333333333333,25.20237452779221,-0.0014766413720489842,0.019385788156647425,1.1155666666666668
2020-03-16,-8.023885053183008,1.1046,1,0.004671032403522881,1.1085,0.5109659935353436,1.1181,1.0863240487094583,0.41311180960934557,0.0022708937161979303,1.1176716705024634,65.13339466421345,-0.7632910268926874,1.1151000000000002,18.181818181818272,1.1085,1.1237,20.069204152248506,0.0025680990157473218,0.01909990477572551,1.1181
2020-03-17,-85.47206932378364,1.0955,-1,-0.003677611025816945,1.0996,0.13176444510427307,1.1183,1.0798269673757517,-0.8297258297258359,-0.01654592612467598,1.1116477803349756,54.69879518072281,-1.6721809890011818,1.11136,17.471264367816175,1.1183,1.119,0.31152647975143594,-0.0032558544694369753,0.004106352344462403,1.0996
2020-03-18,-165.4484543931773,1.0802,-1,-0.008347880542430812,1.0913,0.005318853710266909,1.0997,1.075987833113365,-1.5960324616771882,-0.007548199345216444,1.1048651868899837,51.280120481927646,-1.728950923007666,1.1075199999999998,15.01976284584984,1.0997,1.1046,19.395465994962613,0.0041108258103487085,0.0018395776829039515,1.0913
2020-03-19,-231.0160001594037,1.0655,-1,-0.006553026300986463,1.069,-0.19331154091103694,1.0915,1.075052599097176,-3.6242336819329313,-0.02043434435993763,1.0929101245933226,39.245810055865874,-3.9561558503788508,1.0987133333333332,11.782945736434144,1.0915,1.0982,40.656851642129645,-0.004716584985920633,-0.01295337952259432,1.069
2020-03-20,-223.76544563866346,1.0637,1,0.002796457649672685,1.0692,-0.0646841731199345,1.0694,1.076890035225958,-3.605552550928437,0.00037418147801671076,1.0850734163955484,38.25408090844568,-4.138404995966194,1.08948,14.010507880910666,1.0692,1.0832,61.56763590391938,0.0025841954394975296,-0.004685152573882959,1.0694
2020-03-21,-182.70713452931741,1.0637,1,0.0073109061110989085,1.0693333333333332,0.02628283506186178,1.0703,1.080633980096032,-3.419960295975455,0.0008415934168692907,1.0801489442636991,37.06293706293707,-4.2751095608621785,1.07992,11.478365384615643,1.0693333333333332,1.0831,71.54362416107398,0.0006793127874218441,-0.007406098776959587,1.0703
2020-03-22,-146.56057331216536,1.0637,1,0.0015515035872519438,1.0694666666666668,0.09364728854826652,1.0712,1.0854143116638975,-3.4171851050401214,0.0008408857329720298,1.0771659628424661,35.82493238259164,-2.582757366315025,1.07424,8.792569659442563,1.0694666666666668,1.083,82.83261802575166,-0.0013485685316505982,-0.014879987601520378,1.0712
2020-03-23,-121.31352566377635,1.0637,1,-0.0028410393621372118,1.0696,0.14695620779154753,1.0721,1.0910077039319372,-2.994933043792969,0.0008401792382375373,1.0754773085616443,34.537246049661476,-1.759369559241264,1.0703999999999998,5.93869731800784,1.0696,1.0829,95.71209800918882,0.00021710740597209044,-0.01328746230847425,1.0721
2020-03-24,-85.20249709822092,1.0722,1,-0.002439531062108368,1.0726,0.2373564549184757,1.0787,1.0966579493829822,-2.1409779551846198,0.006156142150918642,1.0765515390410962,35.840707964601805,0.9073900841908289,1.0723399999999998,24.069478908188685,1.0726,1.0889,78.97727272727309,0.001196865782509216,-0.0052455602624475635,1.0787
2020-03-25,-63.332902221241675,1.0761,1,-0.0009782412168719524,1.0789,0.3433823854673426,1.088,1.101091561506055,-1.2763898130784601,0.008621488829146262,1.0803676926940642,41.005665722379675,1.7392930615298452,1.07606,46.004842615012286,1.0789,1.0894,77.13458755426967,-0.002215523338025186,-0.0009362388269684295,1.088
2020-03-26,-16.533001728855588,1.0869,1,0.0020295528839538004,1.0881,0.4978343153410655,1.1028,1.1035275265787403,0.08773256693390685,0.013602941176470429,1.0878451284627095,42.749140893470845,3.0365318135102237,1.08256,100.0,1.0881,1.106,25.190839694656468,0.0004291539828879416,0.00804491810549805,1.1028
2020-03-27,17.96954146114597,1.0953,1,0.0025849853247588888,1.103,0.6222113649534923,1.114,1.1035527101905636,1.1256354393609502,0.010155966630395419,1.0965634189751399,45.233399079552946,3.9955190440627453,1.09112,100.0,1.103,1.1147,10.391363022942055,0.002856709298649888,0.012799744727431724,1.114
2020-03-28,22.861881070836958,1.0972,1,-0.001439471868754135,1.1065333333333334,0.6115645583512744,1.1108666666666667,1.1012855783167814,0.8045977011494232,-0.002812687013764248,1.1013311682056488,42.313681868743025,3.615956222989136,1.0988733333333334,93.30960854092508,1.1065333333333334,1.1146333333333334,11.090991398823,-0.0026290789526783225,0.00424488174437832,1.1108666666666667
