,Open,High,Low,Close,Close_frac_diff,Close_frac_diff_d,Close_SMA,Close_slope,Close_volatility,Close_regime,Close_regime_label,Close_trend,Close_detail_1,Close_detail_2,Close_detail_3,Close_details,Close_SMA_5,Close_SMA_10,Close_SMA_20,Close_SMA_50,Close_SMA_200,Close_EMA_5,Close_EMA_10,Close_EMA_20,Close_EMA_50,Close_EMA_200,Close_MACD,Close_MACD_Signal,Close_MACD_Hist,ATR,Plus_DI,Minus_DI,DX,ADX,Close_RSI_7,Close_RSI_14,Close_RSI_21,%K,%D,Close_ROC_5,Close_ROC_10,Close_ROC_20,Close_ROC_60,CCI_20,Close_BB_MA,Close_BB_STD,Close_BB_Upper,Close_BB_Lower,Close_BB_Width,Close_BB_PctB,ATR_14,ATR_Pct_14,ATR_10,KC_Middle,KC_Upper,KC_Lower,KC_Width
2020-01-11,1.3063,1.3086,1.3015,1.3035333333333334,-0.0005999999999999339,1.0,,,,0,sideways,1.3041433559773958,-0.0007954052938635485,-0.0019616508971899036,0.00020061401584101538,-0.0025564421752124365,1.307586666666667,1.3102933333333333,,,,1.3072601466578606,1.3108192384278239,1.315311862473666,1.320311568927569,1.3239548174626052,-0.004980231301957128,-0.003420687765846106,-0.0015595435361110215,,,,,,29.084380610413376,,,,,-0.9999746841852009,-1.6498164076253596,,,,,,,,,,,,0.010410000000000008,1.315311862473666,1.336131862473666,1.2944918624736659,0.03165789132448716
2020-01-12,1.3059,1.3075,1.2988,1.3011666666666666,-0.002366666666666628,1.0,,,,0,sideways,1.303228138920264,-9.467194239125656e-05,-0.0038004129516447903,-0.0002196331196752322,-0.0041147180137112785,1.3053599999999999,1.30897,,,,1.305228986660796,1.3090642253803406,1.3139647009682374,1.3195607884467493,1.3237280696934914,-0.005472789382973131,-0.0038311080892715114,-0.0016416812937016198,,,,,,14.808043875685144,,,,,-0.8483832457009455,-1.0067965104483712,,,,,,,,,,,,0.010239000000000022,1.3139647009682374,1.3344427009682374,1.2934867009682374,0.031169787110582377
2020-01-13,1.3055,1.3064,1.2961,1.2988,-0.00236666666666685,1.0,,,,0,sideways,1.3024796672017,0.00022378342688904288,-0.0022075835291974787,-0.0005330540262273802,-0.0025168541285358163,1.30318,1.30799,,,,1.3030859911071975,1.307198002583915,1.3125204437331672,1.3187466398802101,1.323480029199029,-0.005985122663355602,-0.00426191100408833,-0.0017232116592672724,,,,,,0.0,,,,,-0.8322516606856678,-0.7488919455907128,,,,,,,,,,,,0.010245100000000017,1.3125204437331672,1.3330106437331672,1.2920302437331672,0.031222675574820426
2020-01-14,1.2988,1.3035,1.2953,1.3017,-0.002366666666666628,1.0,,,,0,sideways,1.3019687824016033,-0.0002029318227859734,0.0030273920180169485,0.001204132900609183,0.004028593095840158,1.30222,1.30703,,,,1.302623994071465,1.3061983657504759,1.3114899252823895,1.3180781441986333,1.323263312490581,-0.006086977824186768,-0.004626924368108017,-0.0014600534560787505,,,,,,17.68292682926885,,,,,-0.36739380022960955,-0.7320979180965304,,,,,,,,,,0.010100000000000033,0.7759084274410412,0.010040590000000037,1.3114899252823895,1.3315711052823895,1.2914087452823895,0.030623460558686578
2020-01-15,1.3018,1.3043,1.2986,1.3036,0.0029000000000001247,1.0,,,,0,sideways,1.3016412924717364,-0.0008775102187463987,0.005415163829919216,-0.001193242596833846,0.003344411014338972,1.30176,1.30599,,,,1.3029493293809769,1.3057259356140256,1.310738503826924,1.3175103738379026,1.3230676576399285,-0.005945844655901311,-0.004890708425666676,-0.001055136230234635,0.009785714285714318,4.379562043795448,25.83941605839447,71.01449275362447,,30.57324840764366,27.10084033613468,,,,-0.17612374607549608,-0.7914764079147596,,,,,,,,,,0.009785714285714318,0.7506684784991038,0.009606531000000038,1.310738503826924,1.329951565826924,1.2915254418269237,0.029316392161982528
2020-01-16,1.3039,1.3084,1.3024,1.3076,0.0019000000000000128,1.0,,,,0,sideways,1.30149829261986,-0.0012905197701231952,0.002743347900575529,0.0014210539170908519,0.0028738820475431854,1.3025733333333334,1.30508,,,,1.3044995529206513,1.3060666745932936,1.3104395987005502,1.3171217317266124,1.3229137505987352,-0.005448423003758585,-0.005002251341285058,-0.00044617166247352697,0.009121428571428614,7.909162098668543,18.16758026624937,39.33933933934129,,53.333333333333606,41.62561576354694,,31.096628205628505,,0.3119725873267587,-0.691121743753309,,,,,,,,,,0.00951530612244901,0.727692422946544,0.009245877900000036,1.3104395987005502,1.3289313545005503,1.29194784290055,0.028222217671591814
2020-01-17,1.308,1.3119,1.3005,1.3008,0.0040000000000000036,1.0,,,,0,sideways,1.3016851569277215,-0.0009148386507617041,-0.0008585292960466136,-0.002151120750312275,-0.0039244886971205924,1.3025,1.30393,,,,1.3032663686137675,1.305109097394513,1.30952154168145,1.3164816638157648,1.3226937132793448,-0.00553906503693713,-0.005109614080415472,-0.0004294509565216575,0.009164285714285752,10.60015588464519,13.328137178488127,11.40065146579962,,38.76651982378851,40.62500000000003,,31.516146688560983,,-0.02817983860637918,-0.876324011277918,,,,,,,,,,0.009649927113702658,0.741845565321545,0.00946129011000004,1.30952154168145,1.3284441219014502,1.29059896146145,0.028899990748839772
2020-01-18,1.3054000000000001,1.3084,1.2990666666666666,1.3008333333333333,-0.006800000000000139,1.0,,,,0,sideways,1.3022451692943784,0.0006081000294170896,-0.0036332024287950905,0.0009215443524201061,-0.0021035580469578948,1.3029066666666667,1.3030433333333336,,,,1.3024553568536228,1.3043316857470257,1.3086940932673436,1.315868003796846,1.3224761970609766,-0.0055442985572877745,-0.005196550975789933,-0.0003477475814978419,0.009050000000000034,10.365693238621287,14.627729544856876,17.052631578948834,,43.37152209492613,36.55821917808238,,29.79991485738651,30.804229917192,0.15655476850426897,-0.6769998218421613,,,,,,,,,,0.00962731327224771,0.7400881439267939,0.009448494432333376,1.3086940932673436,1.3275910821320105,1.2897971044026768,0.028879153595761684
2020-01-19,1.3028,1.3049,1.2976333333333334,1.3008666666666666,3.333333333332966e-05,1.0,,,,0,sideways,1.3031140537175478,0.0026199730386482984,-0.0041344280835193155,0.0016465997716659264,0.00013214472679490925,1.30274,1.30248,,,,1.3019257934579709,1.3037016822778695,1.307948624067279,1.3152797160662508,1.3222611768580483,-0.005482556934877314,-0.005253752167607409,-0.00022880476726990472,0.008778571428571445,10.306482234879056,16.246270680770444,22.369765066395928,,49.16820702402967,31.893382352941146,,21.200510855683476,27.50552413387699,-0.06401884714860584,-0.43117744610282616,,,,,,,,,,0.00945869565756334,0.7271072355017174,0.009230311655766692,1.307948624067279,1.3264092473788125,1.2894880007557457,0.028228361530175564
2020-01-20,1.3002,1.3014,1.2962,1.3009,3.333333333332966e-05,1.0,1.3072300000000001,,0.006874181716321289,0,sideways,1.3042170980644117,0.004278140196936647,-0.001051350889633329,-0.0006995986726768722,0.002527190634626446,1.3021999999999998,1.30198,1.3072300000000001,,,1.301583862305314,1.303192285500075,1.307277326537062,1.3147158056322803,1.3220486278345853,-0.0053690455182513475,-0.005276810837736197,-9.223468051515037e-05,0.00835,10.436270316509638,18.306244653550305,27.380952380953925,,56.68789808917184,26.488095238095397,,21.328224776500832,24.109550163190274,-0.20711874808224673,-0.3828777088597968,,,-99.09090909091162,1.3072300000000001,0.006874181716321289,1.3209783634326426,1.2934816365673576,0.021034345038964095,0.269790781607833,0.009154503110594523,0.7037053663305806,0.00882728049019001,1.307277326537062,1.324931887517442,1.289622765556682,0.02700966447134271
2020-01-21,1.3013,1.3085,1.2995,1.3047,3.333333333332966e-05,1.0,1.3061950000000002,,0.005393273642677087,0,sideways,1.3053812974128962,0.004611862042040821,0.0015791678492370652,-0.002743887371715264,0.0034471425195626224,1.30162,1.3020966666666667,1.3061950000000002,,,1.3026225748702094,1.3034664154091522,1.3070318668668657,1.3143230289408183,1.3218760046720521,-0.004915792465131297,-0.005204607163215217,0.0002888146980839206,0.00814285714285715,13.596491228070226,18.771929824561656,15.98915989159939,,59.03614457831283,38.484848484848534,,28.63447650962172,23.721070713935344,-0.22178036096666132,0.08950033242980382,-1.5617926663648696,,-35.394932935917076,1.3061950000000002,0.005393273642677087,1.3169815472853543,1.295408452714646,0.01651598311944864,0.4307007163436744,0.009143467174123478,0.700809931334673,0.008844552441170998,1.3070318668668657,1.3247209717492077,1.2893427619845237,0.027067595413331726
2020-01-22,1.3051,1.3154,1.3034,1.314,0.0038000000000000256,1.0,1.306175,,0.00536189583082186,0,sideways,1.306460304846435,0.0029515829803929347,0.0016380917917713106,0.0024276726958262058,0.00701734746799045,1.30426,1.30338,1.306175,,,1.306415049913473,1.3053816126074882,1.307695498593831,1.3143103611392177,1.3217976364663602,-0.0037627789053917837,-0.004916241511650531,0.0011534626062587473,0.008350000000000015,19.161676646706532,17.02309666381541,5.910165484632894,,71.66666666666637,55.41561712846336,42.03910614525153,52.53667687433728,34.166459386819945,1.01476014760149,0.9862943512232825,-0.030432136335967197,,75.57683464524074,1.306175,0.00536189583082186,1.3168987916616437,1.2954512083383565,0.016420145327607112,0.8648429700470631,0.00934750523311466,0.7113778716221203,0.009160097197053898,1.307695498593831,1.3260156929879388,1.2893753041997231,0.02801905246872468
2020-01-23,1.3142,1.3152,1.3097,1.3121,0.009300000000000086,1.0,1.3063500000000001,,0.005500531606419184,0,sideways,1.30746077328198,4.28754448531477e-05,0.001812133689576495,0.0010500203814013168,0.0029050295158309595,1.3065133333333334,1.30471,1.3063500000000001,,,1.3083100332756488,1.3066031375879448,1.308114974918228,1.3142236803102287,1.3217011425711727,-0.002968106983597174,-0.00452661460603986,0.0015585076224426857,0.00794285714285714,20.143884892086316,11.870503597122397,25.842696629213073,,60.273972602739484,57.29166666666665,48.16000000000003,73.24539382597771,51.47218240331224,0.8661114670083458,1.0240221743147648,0.26746140913953553,,93.61791499304412,1.3063500000000001,0.005500531606419184,1.3173510632128385,1.2953489367871618,0.016842443775157246,0.7613383765166272,0.009072683430749314,0.6914628024349756,0.008794087477348491,1.308114974918228,1.3257031498729248,1.290526799963531,0.026890870132873987
2020-01-24,1.3122,1.3174,1.3057,1.3076,-0.0019000000000000128,1.0,1.306165,,0.00538632093514436,0,sideways,1.3083573301719766,-0.003080076065743695,0.002127932469233599,-0.0017157824164097926,-0.0026679260129198884,1.30786,1.3053000000000001,1.306165,,,1.3080733555170994,1.3067843852992276,1.3080659296879205,1.3139639281412,1.3215608326948427,-0.002670650555027798,-0.0041554217958374474,0.0014847712408096493,0.008385714285714265,19.080068143100537,14.650766609880876,13.131313131312776,,67.3469387755105,52.00945626477544,49.183006535947804,77.42434134005767,67.73547068012422,0.5176036488494962,0.4532534378120845,-0.28216273926636726,,62.13426960314848,1.306165,0.00538632093514436,1.3169376418702887,1.2953923581297113,0.016495070485411416,0.5666039035400338,0.009260348899981494,0.7081943178327847,0.009084678729613624,1.3080659296879205,1.3262352871471477,1.2898965722286933,0.02778049186490481
2020-01-25,1.3106333333333333,1.3151,1.3051333333333335,1.3068333333333333,-0.0044999999999999485,1.0,1.3058066666666668,,0.005066546628310274,0,sideways,1.3091067103635297,-0.005082948591021662,0.0011966156858070453,-0.0005718532421335675,-0.004458186147348183,1.3090466666666667,1.3056233333333336,1.3058066666666668,,,1.3076600147891775,1.3067932849417923,1.307948539558912,1.3136842969722642,1.3214142904126387,-0.0024683244769363455,-0.0038180023320572272,0.0013496778551208817,0.008590476190476164,18.625277161862567,12.527716186252908,19.57295373665438,,64.7540983606556,54.054054054053815,46.231721034870716,63.808408935714205,71.49271470058319,0.45609449868040386,0.24803109338242812,-0.5454084221207633,,47.619047619048025,1.3058066666666668,0.005066546628310274,1.3159397599232874,1.2956735734100462,0.01552005134494733,0.5506590949410104,0.009310800169030421,0.7124703611042281,0.009172877523318907,1.307948539558912,1.3262942946055498,1.2896027845122744,0.028052716894847514
2020-01-26,1.3090666666666668,1.3128,1.3045666666666667,1.3060666666666667,-0.0007666666666668043,1.0,1.305275,,0.004373830670801325,0,sideways,1.309683231729431,-0.004906213729285103,-0.0006224454566455203,0.0008462892083513711,-0.004682369977579252,1.30932,1.3054700000000001,1.305275,,,1.3071288987483407,1.306661172528133,1.3077693135691744,1.3133855663720446,1.3212615777385495,-0.0023428364350097652,-0.003522969152647735,0.0011801327176379699,0.008557142857142819,18.69782971619372,10.795770728992924,26.792452830188157,,62.34177215189889,56.26598465473156,43.08139534883724,52.18702865761748,64.47325964446311,0.1047494954140138,-0.11726317936168185,-0.8075744917850125,,34.734734734730104,1.305275,0.004373830670801325,1.3140226613416026,1.2965273386583973,0.013403553031510836,0.5452501894936016,0.009233838252194914,0.7069959358017646,0.009078923104320348,1.3077693135691744,1.325927159777815,1.2896114673605337,0.02776918837326769
2020-01-27,1.3075,1.3105,1.304,1.3053,-0.0007666666666665822,1.0,1.3049250000000001,,0.004050194927082995,0,sideways,1.309966233561937,-0.0032506289765063274,-0.003285679609977559,0.001145427456499788,-0.005390881129984099,1.3075800000000002,1.30592,1.3049250000000001,,,1.306519265832227,1.3064136866139269,1.3075341408483006,1.313068485337847,1.3211027560695092,-0.0022789791968242934,-0.0032741711614830468,0.0009951919646587534,0.008285714285714245,19.31034482758628,9.310344827586375,34.939759036143954,,60.09174311926584,58.66666666666648,39.71119133574011,48.71794871794902,54.90446210376024,-0.6621004566210176,0.34594095940958525,-0.5334146155604791,,22.289358845248437,1.3049250000000001,0.004050194927082995,1.3130253898541662,1.296824610145834,0.012415104092826876,0.523147034078053,0.009038564091323845,0.6924510910383702,0.008821030793888308,1.3075341408483006,1.3251762024360771,1.289892079260524,0.026985240440958267
2020-01-28,1.3056,1.3066,1.2975,1.3027,-0.0007666666666668043,1.0,1.304575,,0.003916076849952953,0,sideways,1.309857120610984,-0.0009224117903586409,-0.005321678999991462,-0.0007299249754533548,-0.006974015765803458,1.3057,1.3061066666666665,1.304575,,,1.3052461772214847,1.30573847086594,1.3070737464817956,1.3126618780696961,1.3209196440688176,-0.002410384731615478,-0.0031014138755095333,0.0006910291438940552,0.008349999999999937,19.16167664670671,14.114627887083047,15.167095115681303,24.707387745749283,45.145631067961205,51.34408602150522,41.044776119403025,41.54239828490681,47.48245855349111,-0.7164088103041033,0.14349775784754382,-0.5344735435595993,,-58.98696302628916,1.304575,0.003916076849952953,1.312407153699906,1.296742846300094,0.012007211083925377,0.3803011233026121,0.00904295237051499,0.6941699831515307,0.008848927714499466,1.3070737464817956,1.3247716019107947,1.2893758910527966,0.02708011766992603
2020-01-29,1.3028,1.3032,1.2989,1.302,-0.0025999999999999357,1.0,1.30435,,0.003928907709462571,0,sideways,1.3093232116255489,0.0012297302947057171,-0.0017327471224368473,-0.0016130298206340245,-0.002116046648365155,1.30458,1.3062200000000002,1.30435,,,1.3041641181476566,1.3050587488903145,1.3065905325311484,1.3122437652042178,1.3207313889039538,-0.0025417094699091702,-0.002989472994389461,0.0004477635244802907,0.008249999999999933,18.70129870129891,14.285714285714368,13.385826771653807,20.59105446132281,0.0,47.77777777777773,42.55319148936174,34.42257890093636,41.56097530126406,-0.4282655246252709,0.08712140624200782,-0.3444316877152631,,-71.48882328131613,1.30435,0.003928907709462571,1.312207815418925,1.2964921845810748,0.012048630227968033,0.35046734526621576,0.008704170058335346,0.6685230459550957,0.008394034943049517,1.3065905325311484,1.3233786024172474,1.2898024626450495,0.025697522625664233
2020-01-30,1.302,1.3112,1.2978,1.3094,-0.0006999999999999229,1.0,1.304525,,0.004076747284423361,0,sideways,1.308324864951747,0.00228722963481707,0.006400318514464978,0.0005798052021818882,0.009267353351463937,1.3050933333333332,1.30707,1.304525,,,1.3059094120984378,1.3058480672738937,1.3068581008615152,1.312132245000131,1.320618638765606,-0.0020253204817357595,-0.0027966424918587206,0.0007713220101229611,0.00877857142857135,20.74857607811254,13.425549227013923,21.42857142857169,19.311713896267836,42.2857142857138,52.28426395939061,52.593917710196685,40.094339622641506,38.68643893616156,0.19640351995917626,0.6533938042893261,0.2680143962018322,,29.787234042554225,1.304525,0.004076747284423361,1.3126784945688466,1.2963715054311533,0.01250032704447461,0.7989515697126154,0.009039586482739953,0.6903609655368835,0.008894631448744552,1.3068581008615152,1.3246473637590044,1.289068837964026,0.027224475076157106
2020-01-31,1.31,1.321,1.3083,1.3199,0.007399999999999851,1.0,1.3053433333333333,,0.005320226218643741,0,sideways,1.3068750571781227,0.002747512644274708,0.006722428925420396,0.002887586898971049,0.01235752846866615,1.3078600000000002,1.30859,1.3053433333333333,,,1.3105729413989586,1.3084029641331858,1.3081001864937518,1.312436862843263,1.3206114881311224,-0.0007600548017510089,-0.0023893249538371785,0.0016292701520861695,0.008871428571428483,25.60386473429981,13.285024154589472,31.67701863354054,20.760025836820763,76.17021276595732,72.15777262180981,60.63829787234035,61.72905254615558,45.41532368991114,1.0591598182839057,1.1650187782632049,1.2555618063724294,,196.00670629477017,1.3053433333333333,0.005320226218643741,1.3159837857706207,1.294702880896046,0.01630291765479947,1.1840247984031096,0.009301044591115665,0.7046779749311057,0.00927516830387009,1.3081001864937518,1.326650523101492,1.2895498498860116,0.028362256651706087
2020-02-01,1.3139,1.3212333333333333,1.3049333333333333,1.3130333333333333,0.010500000000000176,1.0,1.3059366666666665,,0.005488945829190656,0,sideways,1.3050226763307535,0.002892288698768451,-0.002749414449727013,-0.003311665414484451,-0.0031687911654430133,1.3094066666666666,1.3084933333333333,1.3059366666666665,,,1.3113930720437503,1.3092448494423035,1.3085700100022835,1.3124602538428736,1.3205360836057713,-0.00030785646973918723,-0.0019730312570175805,0.0016651747872783933,0.009369047619047523,24.24396442185543,14.053367217280933,26.609157266091724,21.442634814473823,60.472972972972926,62.2162883845126,56.75675675675657,75.02411405743185,58.94916874207632,0.5924563957200091,-0.07356671740234022,0.9120020494428172,,119.8448968286932,1.3059366666666665,0.005488945829190656,1.316914558325048,1.2949587750082852,0.016812287974732876,0.8232253918833591,0.009800969977464545,0.7464372555252122,0.00997765147348308,1.3085700100022835,1.3285253129492496,1.2886147070553173,0.03049940437948949
2020-02-02,1.3178,1.3214666666666668,1.3015666666666668,1.3061666666666667,-0.006866666666666799,1.0,1.3063049999999998,,0.005225693104369258,0,sideways,1.3028215370343963,0.002397050483426417,-0.005934478070249823,0.0010011160868712101,-0.0025363114999521963,1.3100999999999998,1.3079,1.3063049999999998,,,1.3096509369180558,1.3086851798467332,1.3083411201607962,1.3122134465026303,1.3203931043327455,-0.000497829972543995,-0.0016779910001228635,0.0011801610275788685,0.010271428571428487,22.11404728790008,14.163189615206406,21.91693290734837,21.410289660256144,50.140056022408956,54.668232530828,53.34224598930487,67.4180338397123,68.05706681443324,0.2661139684245528,-0.452201305794786,0.567190226876102,,57.971014492759366,1.3063049999999998,0.005225693104369258,1.3167563862087384,1.2958536137912613,0.016001448679655264,0.4933820581035716,0.010522329264788507,0.8055885618059341,0.010969886326134774,1.3083411201607962,1.3302808928130658,1.2864013475085265,0.0335383063548033
2020-02-03,1.3217,1.3217,1.2982,1.2993,-0.0068666666666665765,1.0,1.306185,,0.0053627639181773774,0,sideways,1.3003886717258264,0.0014133210766217768,0.0005517992782819475,1.5890552426360223e-05,0.0019810109073300844,1.30956,1.30707,1.306185,,,1.3062006246120372,1.3069787835109634,1.3074800610978632,1.3117070368358605,1.3201832226975938,-0.001188764616554705,-0.0015801457234092319,0.00039138110685452685,0.011578571428571358,19.6175200493524,13.756940160394892,17.560073937153525,20.708798342841828,42.822966507177036,48.74213836477985,50.315258511979785,38.04253397300965,60.161560623384595,-0.20737327188941057,-0.6347506882838916,-0.18437427978797993,,-4.233674463936893,1.306185,0.0053627639181773774,1.3169105278363546,1.2954594721636452,0.016422678007104233,0.17903677539006643,0.011449305745875049,0.8811903136977642,0.012222897693521303,1.3074800610978632,1.3319258564849057,1.2830342657108207,0.03739375630174564
2020-02-04,1.2996,1.3047,1.2941,1.3029,-0.006866666666666799,1.0,1.30615,,0.005382769782028185,0,sideways,1.2979065159493235,-0.0001905538490703368,0.002877037859680132,0.0005462079192693795,0.0032326919298791747,1.30826,1.3066766666666667,1.30615,,,1.3051004164080249,1.30623718650897,1.3070438648028286,1.3113616628422975,1.3200112503324437,-0.0014293685158046632,-0.0015499902818883182,0.00012062176608365507,0.011692857142857076,15.088576664630473,16.127061698228545,3.3268101761253153,19.804344791736533,50.233644859813054,48.58044164037854,50.74999999999991,26.255994930058762,43.90552091426023,-0.4964105697265908,-0.3009820175997935,-0.05369745320651376,,-107.34944621317591,1.30615,0.005382769782028185,1.3169155395640564,1.2953844604359435,0.016484384739970846,0.3490554058780787,0.011388641049741114,0.8740993974780193,0.012060607924169168,1.3070438648028286,1.331165080651167,1.2829226489544903,0.03690957357728331
2020-02-05,1.3034,1.3071,1.2956,1.3,0.0036000000000000476,1.0,1.3057699999999999,,0.005540957545976673,0,sideways,1.2956196918732972,-0.002261785538604455,-0.0006327077203071473,-0.0005929999599332412,-0.0034874932188448437,1.3042799999999999,1.3060699999999998,1.3057699999999999,,,1.30340027760535,1.3051031525982482,1.3063730205358925,1.3109161074367173,1.319812133413713,-0.0018329257757208062,-0.001606577380654816,-0.00022634839506599025,0.01165714285714278,12.377450980392238,16.17647058823539,13.304721030042884,20.332527330694393,47.777777777777786,37.719298245614056,47.777777777777764,20.23296203138061,28.177163644816336,-1.507689976513371,-0.4644990046449915,-0.5812174977057216,,-90.66442388561435,1.3057699999999999,0.005540957545976673,1.3168519150919533,1.2946880849080464,0.016973762748345333,0.23966593534950395,0.01139659526047388,0.876661173882606,0.012004547131752235,1.3063730205358925,1.330382114799397,1.282363926272388,0.0367568740108482
2020-02-06,1.2999,1.3005,1.2921,1.2928,-0.0028999999999999027,1.0,1.30537,,0.006171504977249109,0,sideways,1.2938647873056086,-0.003699403495486422,-0.0011465023409632184,7.48013856142638e-05,-0.004771104450835376,1.3002333333333334,1.3048199999999999,1.30537,,,1.2998668517369,1.302866215762203,1.3050803519134266,1.3102056718509636,1.3195433559668104,-0.002702574047441564,-0.0018257767140121657,-0.0008767973334293981,0.011864285714285645,12.161348585189714,18.001204093919455,19.36127744510985,19.869568817544167,31.473214285714505,34.510433386837875,41.21140142517811,18.541911476693876,21.676956146044414,-1.5409611332537931,-0.9576342603232924,-0.6150061500615034,,-159.93618506331677,1.30537,0.006171504977249109,1.317713009954498,1.2930269900455018,0.018911128575803196,-0.009195084762090043,0.011182552741868598,0.8649870623351329,0.011644092418577008,1.3050803519134266,1.3283685367505806,1.2817921670762726,0.03568850730609856
